url_chanson,paroles_chanson,titre_chanson,nom_chanson,pages_chanson,nom_artiste,nom_artiste.s,url_photo
http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay/paroles-la-fin-de-la-fin.html,   Jusqu’à la fin Juste avant le dernier coup de frein J’ai fini par allumer Le tout dernier calumet Calme et en paix Car aussi longtemps Que la pluie voudra tomber sur moi Je serai loin Et le vent n’emportera plus rien Jusqu’à la fin de la fin Jusqu’à la fin de la fin Car aussi longtemps Que la pluie voudra tomber sur moi Je serai loin Et le vent n’emportera plus rien Jusqu’à la fin de la fin                 ,La Fin De La Fin,La Fin De La Fin,http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay-p2,Benjamin Biolay,benjamin-biolay,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/benjamin-biolay.jpg
http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay/paroles-la-fin-des-cours.html,"   et forcément, les incidents de la veille j'étais tranquille (x2), juste tranquille j'étais tranquille, j'attendais sur un banc un déclic, un signal, un trafic, un normal un mouvement d'épaule, un cas d'école, une erreur de débutant, c'était la fin des sentiments, j'étais tranquille, j'ai enfilé mes gants, je voyais les tours de babel et le colisée blanc, j'ai sorti l'arme du sac je suis rentré dans la fac et j'ai ouvert le feu une fois, puis deux puis trois et je sais plus y'en avait trop, ils étaient si nombreux ils étaient si nombreux j'étais tranquille j'étais tranquille                 ",La Fin Des Cours,La Fin Des Cours,http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay-p2,Benjamin Biolay,benjamin-biolay,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/benjamin-biolay.jpg
http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay/paroles-la-garconniere.html,"   c'est pas la peine de faire comme si c'était bien si tu m'aimes un peu, je t'aime un peu, c'est tout rentrez chez vous, prenez un bain de boue,  même un bain à remous pour oublier à quel point c'était très bien ou c'était trop bien rendez-vous, près du tout à l'égout, ne portez rien en dessous,  c'est pas la peine de faire comme si c'était bien c'est pas la peine de faire comme si c'était bien c'est pas la peine de faire comme si c'était bien c'est pas la peine de faire comme si c'était bien                 ",La Garçonnière,La Garçonnière,http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay-p2,Benjamin Biolay,benjamin-biolay,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/benjamin-biolay.jpg
http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay/paroles-la-melodie-du-bonheur.html,"    C'est comme un peu de pluie En fin d'après-midi Un tuba, un tubiste Une chanson triste C'est comme au bon vieux temps Quand c'était mieux avant Une mélodie légère Un courant d'air C'est la mélodie du bonheur C'est la mélodie du bonheur C'est l'air du temps, Du temps qui passe Qui fait danser La fille d'en face Seule, hélas         ",La mélodie du bonheur,La mélodie du bonheur,http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay-p2,Benjamin Biolay,benjamin-biolay,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/benjamin-biolay.jpg
http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay/paroles-la-memoire.html,   je prenais pas tangente grâce à quelques gros culs  la vie fut bien charmante Il y a bien quelques soirs où la mémoire recrée ta petite robe noir  et ton grain de beauté celui sur ta poitrine  comme un astre égaré quand la nuit de morphine  devient l'aube dorée Je me rappelles plus mais je m'en souviens j'ai tout oublié  mais tout me revient ces volées de mots crus  qui atterrissaient bien entre le lit et le mur  on se faisait du bien Mais parfois c'est le pire  la mémoire joue des tours et met un point d'honneur à salir nos amours mais le cœur et les tripes ne portent pas d'amure et l'amour en principe est une piqûre qui dure Il y a toujours ces nuits  où la mémoire ne flanche que sur quelques détails  sans la moindre importance mais au fil de ces films l'espoir se fait la paire et plus les nuits défilent  plus le cœur est de pierre plus la mémoire me perd plus la mémoire me perd                 ,La mémoire,La mémoire,http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay-p2,Benjamin Biolay,benjamin-biolay,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/benjamin-biolay.jpg
http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay/paroles-la-monotonie.html,   Le tonnerre a tonné Mais moins d'une seconde C'est la saison des pluies Les paravents sont loin Et la gouttière fuit Et décompte sans fin Le temps imparti Et la vie j'en conviens C'est la saison des pluies Avec la pluie en moins Du lundi au lundi Un dimanche sans fin C'est la monotonie C'est juste un va-et-vient         ,La monotonie,La monotonie,http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay-p2,Benjamin Biolay,benjamin-biolay,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/benjamin-biolay.jpg
http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay/paroles-la-noche-ya-no-existe.html,"   Afrique, Middle East, Europe, Latino America  Même soleil que la veille mais des ra ta ta ta tat  Ay por favor yo no quiero que te vayas Quiero que libremos juntos todas las batallas Quiero yo más noches para estar contigo Y quiero más días por el mismo motivo  Ay por favor yo no quiero que te vayas Quiero que libremos juntos todas las batallas Quiero yo más noches para estar contigo Y quiero más días por el mismo motivo  Sólo venimos a soñar Non non la nuit n'aime pas trop la foudre BB Alika Palermo Hollywood Si la luna me acompaña lo voy a cantar  Cuando mires les estrellas vas a escuchar  ¿Qué ingrediente tiene esta conción, qué será?  Le ponemos tierra y mar  Tonadas de medianoche voy a rimar Al otro lado del planeta el sol brillará Las vueltas del mundo quien comprenderá Sólo venimos a soñar Ay por favor yo no quiero que te vayas Quiero que libremos juntos todas las batallas Quiero yo más noches para estar contigo Y quiero más días por el mismo motivo  Estoy esperando en medio de la oscuridad Tu decisión y que llegue la claridad Pero por favor con mi corazón no juegues Porque habrá quien te quiera pero no quiene te ruegue Sólo venimos a soñar                 ",La noche ya no existe,La noche ya no existe,http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay-p2,Benjamin Biolay,benjamin-biolay,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/benjamin-biolay.jpg
http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay/paroles-la-palmeraie.html,   Si j'ai de la chance Je verrai le ciel Et dans l'herbe blanche Des nuées d'hirondelles Je verrai l'enceinte De la grande cité de l'éternité Si j'ai de la chance Je retrouverai Tout ceux je pense Dont on m'a séparé J'étoufferai ma plainte Et la gorge nouée Les embrasserai Les roses ont fané Les promesse oubliées Aucun hiver et pas d'été Dans la palmeraie         ,La palmeraie,La palmeraie,http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay-p2,Benjamin Biolay,benjamin-biolay,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/benjamin-biolay.jpg
http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay/paroles-la-penombre-des-pays-bas.html,   Sur l'horizon Flotte un drapeau Le jour se lève Le jour se lève Dans la verrière Un angle droit À la frontière Du pays plat J'entends le chant Des oiseaux Le jour se lève Tant qu'il est tôt Le jour se lève Pour la première fois Dans la pénombre Des Pays-Bas À mes côtés Tu n'es pas là Pour la première fois Dans la pénombre Des Pays-Bas À mes côtés Tu n'es pas là Pour la première fois Le jour se lève Pour la première fois Dans la pénombre Des Pays-Bas À mes côtés Tu n'es pas là Pour la première fois Pour la première fois Pour la première fois                 ,La Pénombre Des Pays-bas,La Pénombre Des Pays-bas,http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay-p2,Benjamin Biolay,benjamin-biolay,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/benjamin-biolay.jpg
http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay/paroles-la-plage.html,"   Les nuages font et défont  Des mirages de plumes de goudron Pour les hommes, les femmes nues Les flamands roses reviennent Dans le vent de l'est d'Eden Et la foule infâme les tue Je t'attendrai sur la plage  Ou le long des glycines En fumant la résine Résigné sur mon âge Je t'attendrai sur la plage  Près d'un aérosol Au sixième sous sol Ou un pied dans la marge         ",La Plage,La Plage,http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay-p2,Benjamin Biolay,benjamin-biolay,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/benjamin-biolay.jpg
http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay/paroles-la-romance-de-paris.html,"    C'est la romance de Paris Au coin des rues, elle fleurit Ça met au coeur des amoureux Un peu de rêve et de ciel bleu Ce doux refrain de nos faubourgs Parle si gentiment d'amour Que tout le monde en est épris C'est la romance de Paris C'est ici que s'arrête mon histoire Aurez-vous de la peine à me croire? Si j'vous dis qu'il s'aimèrent chaque jour Qu'ils vieillirent avec leur tendre amour Qu'ils fondèrent une famille admirable Et qu'ils eurent des enfants adorables Qu'ils moururent gentiment, inconnus, oui En partant comme ils étaient venus C'est la romance de Paris Au coin des rues, elle fleurit Ça met au coeur des amoureux Un peu de rêve et de ciel bleu Ce doux refrain de nos faubourgs Parle si gentiment d'amour Que tout le monde en est épris C'est la romance de Paris                 ",La Romance De Paris,La Romance De Paris,http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay-p2,Benjamin Biolay,benjamin-biolay,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/benjamin-biolay.jpg
http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay/paroles-la-superbe.html,"   Le soleil s'enfuit, comme un savon soudain qui glisse, quelle aventure, quelle aventure.. On flâne, On flaire, On flaire la flamme singulière.. On gagne,on perd On perd la gagne, La Superbe... On Reste Dieu Merci à la merci d'un nimbutal, Du plafond décrépit, Qu'on observe à l'horizontal, Le soleil est parti, la neige tombe sur les dalles, quelle aventure, quelle aventure.. On Reste Dieu Merci à la merci d'un lampadaire, D'une douleur endormie, D'un chaste spleen un soir d'hiver, La Vieillesse ennemie, Reste la seule pierre angulaire quelle aventure, quelle aventure..  On flâne, On flaire, On flaire la flamme singulière.. On gagne,on perd On perd la gagne, La Superbe... On Reste Dieu Merci à la merci d'une étincelle, Quelque pars à Paris, Au fin fond du bar d'un hôtel, Dès la prochaine vie, Je rêve de se rester fidèle, quelle aventure, quelle aventure.. La Superbe, La Superbe, La Superbe                 ",La Superbe,La Superbe,http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay-p2,Benjamin Biolay,benjamin-biolay,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/benjamin-biolay.jpg
http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay/paroles-la-toxicomanie.html,"   La toxicomanie,oui  Je la préfère la nuit,oui  C'est du velours parme  Ou terre de sienne  Sur le macadam  Ou sur l abdomen  Ou dans l'âme  Ou dans l'âme  L’âme humaine  Amen.                 ",La Toxicomanie,La Toxicomanie,http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay-p2,Benjamin Biolay,benjamin-biolay,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/benjamin-biolay.jpg
http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay/paroles-la-vanite.html,    La Vanité est une offense  A l'âme perdue  De l'enfance  A mon intelligence ou pas  Peu m'importe le résultat  Il n'est pas  Digne de toi  La Vanité vue sous cet angle  N'est pas la main qui nous étrangle  Juste le soleil qui tournoie  Lorsqu'on voudrait qu'il reste droit  Mais í la longue on s'aperçoit  Qu'elle fissure  Le futur  Délicat                 ,La Vanité,La Vanité,http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay-p2,Benjamin Biolay,benjamin-biolay,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/benjamin-biolay.jpg
http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay/paroles-laisse-aboyer-les-chiens.html,"   Comme ta première passe comme on découvre en première classe ça peut te sembler ça peut te sembler long. Comme un ange qui passe un inconnu dans la glace qui laisse une trace ça peut te sembler dégueulasse ça peut te sembler ça peut te sembler bon Prendre la vie comme on veut on priera le ciel sinon mieux on s'en mettra plein la panse on prendra la vie comme elle vient on prendra la vie si on veut bien on marche plus,on avance on prendra la vie comme elle vient on ne sera plus jamais un chien on aura des récompenses on prendra la vie comme on veut on priera le ciel un jour sur deux on s'approche plus, on s'avance. Laisse aboyer les chiens la caravane est loin laisse aboyer les chiens la caravane est loin Tu n'as pas suivi la consigne, mon ange tu gis sans vie dans la cuisine orange vêtu d'un tee-shirt et d'un jean à frange.                 ",Laisse Aboyer Les Chiens,Laisse Aboyer Les Chiens,http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay-p2,Benjamin Biolay,benjamin-biolay,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/benjamin-biolay.jpg
http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay/paroles-le-bonheur-mon-cul.html,"   J'ai pas trop l'habitude d'être allongé sur la tenelle  Comme un déficient qui s'érote un colonel  J'ai plutôt l'habitude d'être la bonne poire Sans la bravitude, bye-bye le grand soir.  Refrain : J'ai pas trop l'habitude mais quelque chose me dit que ça va pas durer  Qu'il faut, qu'il faut, qu'il faut en profiter  J'ai pas trop l'habitude mais quelque chose me dit que ça va pas durer Fait chier, fait chier, fait chier, fait chier. Le bonheur ? Mon cul ! Le bonheur ? Mon cul ! Le bonheur ? Mon cul ! J'ai pas trop l'habitude d'être heureux comme un prince  J'ai pas trop l'habitude que pour moi, quelqu'un en pince J'ai plutôt l'habitude de tout ruiner l'premier soir  Dans l'oprove et du désespoir, et du désespoir  Le bonheur ? Mon cul !  Le bonheur ? Mon cul ! Le bonheur ? Mon cul !                 ",Le Bonheur Mon Cul,Le Bonheur Mon Cul,http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay-p2,Benjamin Biolay,benjamin-biolay,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/benjamin-biolay.jpg
http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay/paroles-le-grand-cafe.html,"    Par terre on avait mis d'la sciure de bois Pour qu'les cracheurs crachassent comme il se doit Bien installé devant la grande table Vous invitiez des Ducs, des Connétables Quand on vous présenta, soudain, l'addition Vous avez déclaré: "" Moi, j'ai pas un rond "" Cette phrase-là produit un gros effet On confisqua tous vos effets Vous étiez fait au Grand Café Depuis ce jour, depuis bientôt soixante ans C'est vous l'chasseur, c'est vous l'commis de restaurant Vous essuyez toujours la grande table C'est pour payer cette soirée lamentable Ah, vous eussiez mieux fait de rester ailleurs Que d'entrer dans ce café plein d'manilleurs Vous étiez beau, le temps vous a défait Les mites commencent à vous bouffer Au Grand Café, au Grand Café.                 ",Le Grand Café,Le Grand Café,http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay-p2,Benjamin Biolay,benjamin-biolay,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/benjamin-biolay.jpg
http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay/paroles-le-nuage.html,"   ??? Un nuage oppressant au-dessus des terrasses L'homme est un loup pour l'homme-loup L'homme est un loup pour l'homme-loup L'homme est un loup pour l'homme-loup Qui marche debout Qui marche debout Un nuage oppressant au-dessus des Abbesses Toujours sur le ruban En maison, au business Paris même tombée ne serrera pas les fesses Un nuage oppressant au-dessus de ??? Et la pluie qui s'entête La pluie La pluie La pluie La pluie La pluie Cette foutue pluie L'homme est un loup pour l'homme-loup L'homme est un loup pour l'homme-loup L'homme est un loup pour l'homme-loup Qui marche debout Qui marche debout Qui marche debout L'homme est un loup pour l'homme-loup L'homme est un loup pour l'homme-loup                 ",Le nuage,Le nuage,http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay-p2,Benjamin Biolay,benjamin-biolay,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/benjamin-biolay.jpg
http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay/paroles-le-piano-de-la-plage.html,"   C'est alors que je sors tout courbatu De ma cachette Et que soudain dehors tremblant, ému, Devant lui je m'arrête Et c'est inouï tout ce que je retrouve Comme cette musique jolie m'éprouve Me fait du mal me fait du bien Je n'en sais trop rien Adieu, adieu piano tu sais combien peuvent être cruelles Ces notes que tu joues faux mais dans mon cœur ouvrant ses ailes S'éveille alors la douce rengaine De mon heureux sort ou de mes peines. Lorsque tu tapes, tapes, toute la semaine mais le samedi Quand les jeunesses débarquent Tu sais alors brigand de la plage Que ton souvenir les marque Et qu'un beau soir passé le bel âge Un autre que moi devant la piste s'arrêtera là et sera triste En écoutant le cœur battant L'air de ses vingt ans             Cette chanson est une reprise. Sa version originale a été créée par     Charles Trenet            ",Le Piano De La Plage,Le Piano De La Plage,http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay-p2,Benjamin Biolay,benjamin-biolay,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/benjamin-biolay.jpg
http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay/paroles-le-sommeil-attendra.html,"    Gardons les yeux grands ouverts Et nettoyons la nuit étoilée de crachats Au loin, là-bas, c’est la guerre Par ici l’évier fuit, mais le soleil est là Gardons les yeux grands ouverts Et avalons la pluie Le soleil est parti Faisons le tour de la Terre Car la terre nous ennuie Le soleil est ici Quand rien ne va plus Que nul n’est d’accord Gageons que le sommeil Saura nous attendre encore Le fleuve est en crue L’archipel, pèle à mort Je crains que le sommeil Ne sache attendre encore Attendre encore                 ",Le Sommeil Attendra,Le Sommeil Attendra,http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay-p2,Benjamin Biolay,benjamin-biolay,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/benjamin-biolay.jpg
http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay/paroles-le-temps-des-cerises.html,"   Quand vous en serez au temps des cerises Si vous avez peur des chagrins d'amour Evitez les belles Moi qui ne crains pas les peines cruelles Je ne vivrai point sans souffrir un jour Quand vous en serez au temps des cerises Vous aurez aussi des peines d'amour! J'aimerai toujours le temps des cerises: C'est de ce temps-là que je garde au cœur Une plaie ouverte! Et dame Fortune, en m'étant offerte Ne pourrait jamais fermer ma douleur J'aimerai toujours le temps des cerises Et le souvenir que je garde au cœur Et le souvenir que je garde au cœur                 ",Le Temps Des Cerises,Le Temps Des Cerises,http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay-p2,Benjamin Biolay,benjamin-biolay,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/benjamin-biolay.jpg
http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay/paroles-les-cerfs-volants.html,   J'irai m'asseoir sur un banc On ira faire un tour de barque On ira déjeuner au parc On s'embrassera dans le cou Il y aura tout autour de nous Les cerfs-volants qui planent Quelques amants qui flânent Un petit vent Les parasols Plantés dans 1e sol I1 y a longtemps.         ,Les cerfs volants,Les cerfs volants,http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay-p2,Benjamin Biolay,benjamin-biolay,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/benjamin-biolay.jpg
http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay/paroles-les-chanteurs-sont-tous-les-memes.html,   L’alcool fort de Verlaine Encore toi en concert Dans le gymnase de Boulogne sur Mer Depuis le temps que je te vois traîner par là Tu refais le coup du lasso C’est toujours la chanson du vieux Joe Si tu crois que je t’ai pas vu que je te vois pas Encore toi et ta veste Encore les projecteurs et tout le reste Depuis le temps que je te vois traîner par là Tu fais le coup du lasso C’est toujours la chanson du vieux Joe Si tu crois que je t’ai pas vu que je te vois pas Encore Paris la nuit Les néons les taxis Encore le matin blême Les chanteurs sont tous les mêmes Jusqu’à la fin du jour Je chanterai mon amour Est-ce que c’est un problème ?                 ,Les chanteurs sont tous les mêmes,Les chanteurs sont tous les mêmes,http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay-p2,Benjamin Biolay,benjamin-biolay,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/benjamin-biolay.jpg
http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay/paroles-les-grands-ensembles.html,"   Les jours passent et se ressemblent.  Y'a pas qu'du fil d'écosse, y'a pas qu'des veuves,  Du peuple, de l'opium, du Kentucky Fried Chicken,  Qu'il pleuve ou vente, les jours passent et se ressemblent,  Y'a pas qu'des sextoys, y'a pas qu'des X.X boys,  C'est pas du Tolstoï, c'est d'la série Z qui cogne,  Dans Les grands ensembles,  Les jours passent et se ressemblent,  Les jours passent et se ressemblent.  Y'a pas qu'la solitude, les temps morts,  Y'a pas qu'la lassitude qui caresse mon corps,  N'empêche, les jours passent et se ressemblent,  Y'a pas qu'l'éphéméride, y'a la détente,  y'a pas qu'des gens lucides dans la file d'attente,  N'empêche, dans Les grands ensembles.  Les jours passent et se ressemblent,  Les jours passent et se ressemblent                 ",Les Grands Ensembles,Les Grands Ensembles,http://paroles2chansons.lemonde.fr/paroles-benjamin-biolay-p2,Benjamin Biolay,benjamin-biolay,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/benjamin-biolay.jpg
