id,x_ctr,y_ctr
1648,642650.626145041,6230851.46462329
1649,654006.325834014,6230851.46462329
1650,665362.025522986,6230851.46462329
1651,676717.725211959,6230851.46462329
1652,688073.424900931,6230851.46462329
1653,699429.124589904,6230851.46462329
1654,710784.824278876,6230851.46462329
1655,722140.523967849,6230851.46462329
1656,733496.223656821,6230851.46462329
1657,744851.923345794,6230851.46462329
1658,756207.623034766,6230851.46462329
1659,767563.322723739,6230851.46462329
1660,778919.022412711,6230851.46462329
1661,790274.722101684,6230851.46462329
1662,801630.421790656,6230851.46462329
1663,812986.121479629,6230851.46462329
1664,824341.821168602,6230851.46462329
1665,835697.520857574,6230851.46462329
1666,847053.220546547,6230851.46462329
1667,858408.920235519,6230851.46462329
1668,869764.619924492,6230851.46462329
1669,881120.319613464,6230851.46462329
1670,892476.019302437,6230851.46462329
1671,903831.718991409,6230851.46462329
1672,915187.418680382,6230851.46462329
1673,926543.118369354,6230851.46462329
1674,937898.818058327,6230851.46462329
1675,949254.517747299,6230851.46462329
1676,960610.217436272,6230851.46462329
1677,971965.917125244,6230851.46462329
1678,983321.616814217,6230851.46462329
1679,994677.316503189,6230851.46462329
1680,1006033.01619216,6230851.46462329
1681,1017388.71588113,6230851.46462329
1682,1028744.41557011,6230851.46462329
1683,1040100.11525908,6230851.46462329
1684,1051455.81494805,6230851.46462329
1685,1062811.51463702,6230851.46462329
1686,1074167.214326,6230851.46462329
1687,1085522.91401497,6230851.46462329
1688,1096878.61370394,6230851.46462329
1689,1108234.31339291,6230851.46462329
1690,1119590.01308189,6230851.46462329
1691,1130945.71277086,6230851.46462329
1692,1142301.41245983,6230851.46462329
1693,1153657.1121488,6230851.46462329
1694,1165012.81183778,6230851.46462329
1695,1176368.51152675,6230851.46462329
1696,1187724.21121572,6230851.46462329
1697,1199079.91090469,6230851.46462329
1698,1210435.61059367,6230851.46462329
1699,1221791.31028264,6230851.46462329
1700,1233147.00997161,6230851.46462329
1701,108932.740763332,6241364.59326977
1702,120288.440452305,6241364.59326977
1703,131644.140141277,6241364.59326977
1704,142999.83983025,6241364.59326977
1705,154355.539519222,6241364.59326977
1706,165711.239208195,6241364.59326977
1707,177066.938897168,6241364.59326977
1708,188422.63858614,6241364.59326977
1709,199778.338275113,6241364.59326977
1710,211134.037964085,6241364.59326977
1711,222489.737653058,6241364.59326977
1712,233845.43734203,6241364.59326977
1713,245201.137031003,6241364.59326977
1714,256556.836719975,6241364.59326977
1715,267912.536408948,6241364.59326977
1716,279268.23609792,6241364.59326977
1717,290623.935786893,6241364.59326977
1718,301979.635475865,6241364.59326977
1719,313335.335164838,6241364.59326977
1720,324691.03485381,6241364.59326977
1721,336046.734542783,6241364.59326977
1722,347402.434231755,6241364.59326977
1723,358758.133920728,6241364.59326977
1724,370113.8336097,6241364.59326977
1725,381469.533298673,6241364.59326977
1726,392825.232987646,6241364.59326977
1727,404180.932676618,6241364.59326977
1728,415536.632365591,6241364.59326977
1729,426892.332054563,6241364.59326977
1730,438248.031743536,6241364.59326977
1731,449603.731432508,6241364.59326977
1732,460959.431121481,6241364.59326977
1733,472315.130810453,6241364.59326977
1734,483670.830499426,6241364.59326977
1735,495026.530188398,6241364.59326977
1736,506382.229877371,6241364.59326977
1737,517737.929566343,6241364.59326977
1738,529093.629255316,6241364.59326977
1739,540449.328944288,6241364.59326977
1740,551805.028633261,6241364.59326977
1741,563160.728322233,6241364.59326977
1742,574516.428011206,6241364.59326977
1743,585872.127700178,6241364.59326977
1744,597227.827389151,6241364.59326977
1745,608583.527078123,6241364.59326977
1746,619939.226767096,6241364.59326977
1747,631294.926456068,6241364.59326977
1748,642650.626145041,6241364.59326977
1749,654006.325834014,6241364.59326977
1750,665362.025522986,6241364.59326977
1751,676717.725211959,6241364.59326977
1752,688073.424900931,6241364.59326977
1753,699429.124589904,6241364.59326977
1754,710784.824278876,6241364.59326977
1755,722140.523967849,6241364.59326977
1756,733496.223656821,6241364.59326977
1757,744851.923345794,6241364.59326977
1758,756207.623034766,6241364.59326977
1759,767563.322723739,6241364.59326977
1760,778919.022412711,6241364.59326977
1761,790274.722101684,6241364.59326977
1762,801630.421790656,6241364.59326977
1763,812986.121479629,6241364.59326977
1764,824341.821168602,6241364.59326977
1765,835697.520857574,6241364.59326977
1766,847053.220546547,6241364.59326977
1767,858408.920235519,6241364.59326977
1768,869764.619924492,6241364.59326977
1769,881120.319613464,6241364.59326977
1770,892476.019302437,6241364.59326977
1771,903831.718991409,6241364.59326977
1772,915187.418680382,6241364.59326977
1773,926543.118369354,6241364.59326977
1774,937898.818058327,6241364.59326977
1775,949254.517747299,6241364.59326977
1776,960610.217436272,6241364.59326977
1777,971965.917125244,6241364.59326977
1778,983321.616814217,6241364.59326977
1779,994677.316503189,6241364.59326977
1780,1006033.01619216,6241364.59326977
1781,1017388.71588113,6241364.59326977
1782,1028744.41557011,6241364.59326977
1783,1040100.11525908,6241364.59326977
1784,1051455.81494805,6241364.59326977
1785,1062811.51463702,6241364.59326977
1786,1074167.214326,6241364.59326977
1787,1085522.91401497,6241364.59326977
1788,1096878.61370394,6241364.59326977
1789,1108234.31339291,6241364.59326977
1790,1119590.01308189,6241364.59326977
1791,1130945.71277086,6241364.59326977
1792,1142301.41245983,6241364.59326977
1793,1153657.1121488,6241364.59326977
1794,1165012.81183778,6241364.59326977
1795,1176368.51152675,6241364.59326977
1796,1187724.21121572,6241364.59326977
1797,1199079.91090469,6241364.59326977
1798,1210435.61059367,6241364.59326977
1799,1221791.31028264,6241364.59326977
1800,1233147.00997161,6241364.59326977
1801,108932.740763332,6251877.72191625
1802,120288.440452305,6251877.72191625
1803,131644.140141277,6251877.72191625
1804,142999.83983025,6251877.72191625
1805,154355.539519222,6251877.72191625
1806,165711.239208195,6251877.72191625
1807,177066.938897168,6251877.72191625
1808,188422.63858614,6251877.72191625
1809,199778.338275113,6251877.72191625
1810,211134.037964085,6251877.72191625
1811,222489.737653058,6251877.72191625
1812,233845.43734203,6251877.72191625
1813,245201.137031003,6251877.72191625
1814,256556.836719975,6251877.72191625
1815,267912.536408948,6251877.72191625
1816,279268.23609792,6251877.72191625
1817,290623.935786893,6251877.72191625
1818,301979.635475865,6251877.72191625
1819,313335.335164838,6251877.72191625
1820,324691.03485381,6251877.72191625
1821,336046.734542783,6251877.72191625
1822,347402.434231755,6251877.72191625
1823,358758.133920728,6251877.72191625
1824,370113.8336097,6251877.72191625
1825,381469.533298673,6251877.72191625
1826,392825.232987646,6251877.72191625
1827,404180.932676618,6251877.72191625
1828,415536.632365591,6251877.72191625
1829,426892.332054563,6251877.72191625
1830,438248.031743536,6251877.72191625
1831,449603.731432508,6251877.72191625
1832,460959.431121481,6251877.72191625
1833,472315.130810453,6251877.72191625
1834,483670.830499426,6251877.72191625
1835,495026.530188398,6251877.72191625
1836,506382.229877371,6251877.72191625
1837,517737.929566343,6251877.72191625
1838,529093.629255316,6251877.72191625
1839,540449.328944288,6251877.72191625
1840,551805.028633261,6251877.72191625
1841,563160.728322233,6251877.72191625
1842,574516.428011206,6251877.72191625
1843,585872.127700178,6251877.72191625
1844,597227.827389151,6251877.72191625
1845,608583.527078123,6251877.72191625
1846,619939.226767096,6251877.72191625
1847,631294.926456068,6251877.72191625
1848,642650.626145041,6251877.72191625
1849,654006.325834014,6251877.72191625
1850,665362.025522986,6251877.72191625
1851,676717.725211959,6251877.72191625
1852,688073.424900931,6251877.72191625
1853,699429.124589904,6251877.72191625
1854,710784.824278876,6251877.72191625
1855,722140.523967849,6251877.72191625
1856,733496.223656821,6251877.72191625
1857,744851.923345794,6251877.72191625
1858,756207.623034766,6251877.72191625
1859,767563.322723739,6251877.72191625
1860,778919.022412711,6251877.72191625
1861,790274.722101684,6251877.72191625
1862,801630.421790656,6251877.72191625
1863,812986.121479629,6251877.72191625
1864,824341.821168602,6251877.72191625
1865,835697.520857574,6251877.72191625
1866,847053.220546547,6251877.72191625
1867,858408.920235519,6251877.72191625
1868,869764.619924492,6251877.72191625
1869,881120.319613464,6251877.72191625
1870,892476.019302437,6251877.72191625
1871,903831.718991409,6251877.72191625
1872,915187.418680382,6251877.72191625
1873,926543.118369354,6251877.72191625
1874,937898.818058327,6251877.72191625
1875,949254.517747299,6251877.72191625
1876,960610.217436272,6251877.72191625
1877,971965.917125244,6251877.72191625
1878,983321.616814217,6251877.72191625
1879,994677.316503189,6251877.72191625
1880,1006033.01619216,6251877.72191625
1881,1017388.71588113,6251877.72191625
1882,1028744.41557011,6251877.72191625
1883,1040100.11525908,6251877.72191625
1884,1051455.81494805,6251877.72191625
1885,1062811.51463702,6251877.72191625
1886,1074167.214326,6251877.72191625
1887,1085522.91401497,6251877.72191625
1888,1096878.61370394,6251877.72191625
1889,1108234.31339291,6251877.72191625
1890,1119590.01308189,6251877.72191625
1891,1130945.71277086,6251877.72191625
1892,1142301.41245983,6251877.72191625
1893,1153657.1121488,6251877.72191625
1894,1165012.81183778,6251877.72191625
1895,1176368.51152675,6251877.72191625
1896,1187724.21121572,6251877.72191625
1897,1199079.91090469,6251877.72191625
1898,1210435.61059367,6251877.72191625
1899,1221791.31028264,6251877.72191625
1900,1233147.00997161,6251877.72191625
1901,108932.740763332,6262390.85056273
1902,120288.440452305,6262390.85056273
1903,131644.140141277,6262390.85056273
1904,142999.83983025,6262390.85056273
1905,154355.539519222,6262390.85056273
1906,165711.239208195,6262390.85056273
1907,177066.938897168,6262390.85056273
1908,188422.63858614,6262390.85056273
1909,199778.338275113,6262390.85056273
1910,211134.037964085,6262390.85056273
1911,222489.737653058,6262390.85056273
1912,233845.43734203,6262390.85056273
1913,245201.137031003,6262390.85056273
1914,256556.836719975,6262390.85056273
1915,267912.536408948,6262390.85056273
1916,279268.23609792,6262390.85056273
1917,290623.935786893,6262390.85056273
1918,301979.635475865,6262390.85056273
1919,313335.335164838,6262390.85056273
1920,324691.03485381,6262390.85056273
1921,336046.734542783,6262390.85056273
1922,347402.434231755,6262390.85056273
1923,358758.133920728,6262390.85056273
1924,370113.8336097,6262390.85056273
1925,381469.533298673,6262390.85056273
1926,392825.232987646,6262390.85056273
1927,404180.932676618,6262390.85056273
1928,415536.632365591,6262390.85056273
1929,426892.332054563,6262390.85056273
1930,438248.031743536,6262390.85056273
1931,449603.731432508,6262390.85056273
1932,460959.431121481,6262390.85056273
1933,472315.130810453,6262390.85056273
1934,483670.830499426,6262390.85056273
1935,495026.530188398,6262390.85056273
1936,506382.229877371,6262390.85056273
1937,517737.929566343,6262390.85056273
1938,529093.629255316,6262390.85056273
1939,540449.328944288,6262390.85056273
1940,551805.028633261,6262390.85056273
1941,563160.728322233,6262390.85056273
1942,574516.428011206,6262390.85056273
1943,585872.127700178,6262390.85056273
1944,597227.827389151,6262390.85056273
1945,608583.527078123,6262390.85056273
1946,619939.226767096,6262390.85056273
1947,631294.926456068,6262390.85056273
1948,642650.626145041,6262390.85056273
1949,654006.325834014,6262390.85056273
1950,665362.025522986,6262390.85056273
1951,676717.725211959,6262390.85056273
1952,688073.424900931,6262390.85056273
1953,699429.124589904,6262390.85056273
1954,710784.824278876,6262390.85056273
1955,722140.523967849,6262390.85056273
1956,733496.223656821,6262390.85056273
1957,744851.923345794,6262390.85056273
1958,756207.623034766,6262390.85056273
1959,767563.322723739,6262390.85056273
1960,778919.022412711,6262390.85056273
1961,790274.722101684,6262390.85056273
1962,801630.421790656,6262390.85056273
1963,812986.121479629,6262390.85056273
1964,824341.821168602,6262390.85056273
1965,835697.520857574,6262390.85056273
1966,847053.220546547,6262390.85056273
1967,858408.920235519,6262390.85056273
1968,869764.619924492,6262390.85056273
1969,881120.319613464,6262390.85056273
1970,892476.019302437,6262390.85056273
1971,903831.718991409,6262390.85056273
1972,915187.418680382,6262390.85056273
1973,926543.118369354,6262390.85056273
1974,937898.818058327,6262390.85056273
1975,949254.517747299,6262390.85056273
1976,960610.217436272,6262390.85056273
1977,971965.917125244,6262390.85056273
1978,983321.616814217,6262390.85056273
1979,994677.316503189,6262390.85056273
1980,1006033.01619216,6262390.85056273
1981,1017388.71588113,6262390.85056273
1982,1028744.41557011,6262390.85056273
1983,1040100.11525908,6262390.85056273
1984,1051455.81494805,6262390.85056273
1985,1062811.51463702,6262390.85056273
1986,1074167.214326,6262390.85056273
1987,1085522.91401497,6262390.85056273
1988,1096878.61370394,6262390.85056273
1989,1108234.31339291,6262390.85056273
1990,1119590.01308189,6262390.85056273
1991,1130945.71277086,6262390.85056273
1992,1142301.41245983,6262390.85056273
1993,1153657.1121488,6262390.85056273
1994,1165012.81183778,6262390.85056273
1995,1176368.51152675,6262390.85056273
1996,1187724.21121572,6262390.85056273
1997,1199079.91090469,6262390.85056273
1998,1210435.61059367,6262390.85056273
1999,1221791.31028264,6262390.85056273
2000,1233147.00997161,6262390.85056273
2001,108932.740763332,6272903.97920921
2002,120288.440452305,6272903.97920921
2003,131644.140141277,6272903.97920921
2004,142999.83983025,6272903.97920921
2005,154355.539519222,6272903.97920921
2006,165711.239208195,6272903.97920921
2007,177066.938897168,6272903.97920921
2008,188422.63858614,6272903.97920921
2009,199778.338275113,6272903.97920921
2010,211134.037964085,6272903.97920921
2011,222489.737653058,6272903.97920921
2012,233845.43734203,6272903.97920921
2013,245201.137031003,6272903.97920921
2014,256556.836719975,6272903.97920921
2015,267912.536408948,6272903.97920921
2016,279268.23609792,6272903.97920921
2017,290623.935786893,6272903.97920921
2018,301979.635475865,6272903.97920921
2019,313335.335164838,6272903.97920921
2020,324691.03485381,6272903.97920921
2021,336046.734542783,6272903.97920921
2022,347402.434231755,6272903.97920921
2023,358758.133920728,6272903.97920921
2024,370113.8336097,6272903.97920921
2025,381469.533298673,6272903.97920921
2026,392825.232987646,6272903.97920921
2027,404180.932676618,6272903.97920921
2028,415536.632365591,6272903.97920921
2029,426892.332054563,6272903.97920921
2030,438248.031743536,6272903.97920921
2031,449603.731432508,6272903.97920921
2032,460959.431121481,6272903.97920921
2033,472315.130810453,6272903.97920921
2034,483670.830499426,6272903.97920921
2035,495026.530188398,6272903.97920921
2036,506382.229877371,6272903.97920921
2037,517737.929566343,6272903.97920921
2038,529093.629255316,6272903.97920921
2039,540449.328944288,6272903.97920921
2040,551805.028633261,6272903.97920921
2041,563160.728322233,6272903.97920921
2042,574516.428011206,6272903.97920921
2043,585872.127700178,6272903.97920921
2044,597227.827389151,6272903.97920921
2045,608583.527078123,6272903.97920921
2046,619939.226767096,6272903.97920921
2047,631294.926456069,6272903.97920921
2048,642650.626145041,6272903.97920921
2049,654006.325834014,6272903.97920921
2050,665362.025522986,6272903.97920921
2051,676717.725211959,6272903.97920921
2052,688073.424900931,6272903.97920921
2053,699429.124589904,6272903.97920921
2054,710784.824278876,6272903.97920921
2055,722140.523967849,6272903.97920921
2056,733496.223656821,6272903.97920921
2057,744851.923345794,6272903.97920921
2058,756207.623034766,6272903.97920921
2059,767563.322723739,6272903.97920921
2060,778919.022412711,6272903.97920921
2061,790274.722101684,6272903.97920921
2062,801630.421790656,6272903.97920921
2063,812986.121479629,6272903.97920921
2064,824341.821168602,6272903.97920921
2065,835697.520857574,6272903.97920921
2066,847053.220546547,6272903.97920921
2067,858408.920235519,6272903.97920921
2068,869764.619924492,6272903.97920921
2069,881120.319613464,6272903.97920921
2070,892476.019302437,6272903.97920921
2071,903831.718991409,6272903.97920921
2072,915187.418680382,6272903.97920921
2073,926543.118369354,6272903.97920921
2074,937898.818058327,6272903.97920921
2075,949254.517747299,6272903.97920921
2076,960610.217436272,6272903.97920921
2077,971965.917125245,6272903.97920921
2078,983321.616814217,6272903.97920921
2079,994677.316503189,6272903.97920921
2080,1006033.01619216,6272903.97920921
2081,1017388.71588113,6272903.97920921
2082,1028744.41557011,6272903.97920921
2083,1040100.11525908,6272903.97920921
2084,1051455.81494805,6272903.97920921
2085,1062811.51463702,6272903.97920921
2086,1074167.214326,6272903.97920921
2087,1085522.91401497,6272903.97920921
2088,1096878.61370394,6272903.97920921
2089,1108234.31339291,6272903.97920921
2090,1119590.01308189,6272903.97920921
2091,1130945.71277086,6272903.97920921
2092,1142301.41245983,6272903.97920921
2093,1153657.1121488,6272903.97920921
2094,1165012.81183778,6272903.97920921
2095,1176368.51152675,6272903.97920921
2096,1187724.21121572,6272903.97920921
2097,1199079.91090469,6272903.97920921
2098,1210435.61059367,6272903.97920921
2099,1221791.31028264,6272903.97920921
2100,1233147.00997161,6272903.97920921
2101,108932.740763332,6283417.10785569
2102,120288.440452305,6283417.10785569
2103,131644.140141277,6283417.10785569
2104,142999.83983025,6283417.10785569
2105,154355.539519222,6283417.10785569
2106,165711.239208195,6283417.10785569
2107,177066.938897168,6283417.10785569
2108,188422.63858614,6283417.10785569
2109,199778.338275113,6283417.10785569
2110,211134.037964085,6283417.10785569
2111,222489.737653058,6283417.10785569
2112,233845.43734203,6283417.10785569
2113,245201.137031003,6283417.10785569
2114,256556.836719975,6283417.10785569
2115,267912.536408948,6283417.10785569
2116,279268.23609792,6283417.10785569
2117,290623.935786893,6283417.10785569
2118,301979.635475865,6283417.10785569
2119,313335.335164838,6283417.10785569
2120,324691.03485381,6283417.10785569
2121,336046.734542783,6283417.10785569
2122,347402.434231755,6283417.10785569
2123,358758.133920728,6283417.10785569
2124,370113.8336097,6283417.10785569
2125,381469.533298673,6283417.10785569
2126,392825.232987646,6283417.10785569
2127,404180.932676618,6283417.10785569
2128,415536.632365591,6283417.10785569
2129,426892.332054563,6283417.10785569
2130,438248.031743536,6283417.10785569
2131,449603.731432508,6283417.10785569
2132,460959.431121481,6283417.10785569
2133,472315.130810453,6283417.10785569
2134,483670.830499426,6283417.10785569
2135,495026.530188398,6283417.10785569
2136,506382.229877371,6283417.10785569
2137,517737.929566343,6283417.10785569
2138,529093.629255316,6283417.10785569
2139,540449.328944288,6283417.10785569
2140,551805.028633261,6283417.10785569
2141,563160.728322233,6283417.10785569
2142,574516.428011206,6283417.10785569
2143,585872.127700178,6283417.10785569
2144,597227.827389151,6283417.10785569
2145,608583.527078123,6283417.10785569
2146,619939.226767096,6283417.10785569
2147,631294.926456068,6283417.10785569
2148,642650.626145041,6283417.10785569
2149,654006.325834014,6283417.10785569
2150,665362.025522986,6283417.10785569
2151,676717.725211959,6283417.10785569
2152,688073.424900931,6283417.10785569
2153,699429.124589904,6283417.10785569
2154,710784.824278876,6283417.10785569
2155,722140.523967849,6283417.10785569
2156,733496.223656821,6283417.10785569
2157,744851.923345794,6283417.10785569
2158,756207.623034766,6283417.10785569
2159,767563.322723739,6283417.10785569
2160,778919.022412711,6283417.10785569
2161,790274.722101684,6283417.10785569
2162,801630.421790656,6283417.10785569
2163,812986.121479629,6283417.10785569
2164,824341.821168602,6283417.10785569
2165,835697.520857574,6283417.10785569
2166,847053.220546547,6283417.10785569
2167,858408.920235519,6283417.10785569
2168,869764.619924492,6283417.10785569
2169,881120.319613464,6283417.10785569
2170,892476.019302437,6283417.10785569
2171,903831.718991409,6283417.10785569
2172,915187.418680382,6283417.10785569
2173,926543.118369354,6283417.10785569
2174,937898.818058327,6283417.10785569
2175,949254.517747299,6283417.10785569
2176,960610.217436272,6283417.10785569
2177,971965.917125244,6283417.10785569
2178,983321.616814217,6283417.10785569
2179,994677.316503189,6283417.10785569
2180,1006033.01619216,6283417.10785569
2181,1017388.71588113,6283417.10785569
2182,1028744.41557011,6283417.10785569
2183,1040100.11525908,6283417.10785569
2184,1051455.81494805,6283417.10785569
2185,1062811.51463702,6283417.10785569
2186,1074167.214326,6283417.10785569
2187,1085522.91401497,6283417.10785569
2188,1096878.61370394,6283417.10785569
2189,1108234.31339291,6283417.10785569
2190,1119590.01308189,6283417.10785569
2191,1130945.71277086,6283417.10785569
2192,1142301.41245983,6283417.10785569
2193,1153657.1121488,6283417.10785569
2194,1165012.81183778,6283417.10785569
2195,1176368.51152675,6283417.10785569
2196,1187724.21121572,6283417.10785569
2197,1199079.91090469,6283417.10785569
2198,1210435.61059367,6283417.10785569
2199,1221791.31028264,6283417.10785569
2200,1233147.00997161,6283417.10785569
2201,108932.740763332,6293930.23650217
2202,120288.440452305,6293930.23650217
2203,131644.140141277,6293930.23650217
2204,142999.83983025,6293930.23650217
2205,154355.539519222,6293930.23650217
2206,165711.239208195,6293930.23650217
2207,177066.938897168,6293930.23650217
2208,188422.63858614,6293930.23650217
2209,199778.338275113,6293930.23650217
2210,211134.037964085,6293930.23650217
2211,222489.737653058,6293930.23650217
2212,233845.43734203,6293930.23650217
2213,245201.137031003,6293930.23650217
2214,256556.836719975,6293930.23650217
2215,267912.536408948,6293930.23650217
2216,279268.23609792,6293930.23650217
2217,290623.935786893,6293930.23650217
2218,301979.635475865,6293930.23650217
2219,313335.335164838,6293930.23650217
2220,324691.03485381,6293930.23650217
2221,336046.734542783,6293930.23650217
2222,347402.434231755,6293930.23650217
2223,358758.133920728,6293930.23650217
2224,370113.8336097,6293930.23650217
2225,381469.533298673,6293930.23650217
2226,392825.232987646,6293930.23650217
2227,404180.932676618,6293930.23650217
2228,415536.632365591,6293930.23650217
2229,426892.332054563,6293930.23650217
2230,438248.031743536,6293930.23650217
2231,449603.731432508,6293930.23650217
2232,460959.431121481,6293930.23650217
2233,472315.130810453,6293930.23650217
2234,483670.830499426,6293930.23650217
2235,495026.530188398,6293930.23650217
2236,506382.229877371,6293930.23650217
2237,517737.929566343,6293930.23650217
2238,529093.629255316,6293930.23650217
2239,540449.328944288,6293930.23650217
2240,551805.028633261,6293930.23650217
2241,563160.728322233,6293930.23650217
2242,574516.428011206,6293930.23650217
2243,585872.127700178,6293930.23650217
2244,597227.827389151,6293930.23650217
2245,608583.527078123,6293930.23650217
2246,619939.226767096,6293930.23650217
2247,631294.926456068,6293930.23650217
2248,642650.626145041,6293930.23650217
2249,654006.325834014,6293930.23650217
2250,665362.025522986,6293930.23650217
2251,676717.725211959,6293930.23650217
2252,688073.424900931,6293930.23650217
2253,699429.124589904,6293930.23650217
2254,710784.824278876,6293930.23650217
2255,722140.523967849,6293930.23650217
2256,733496.223656821,6293930.23650217
2257,744851.923345794,6293930.23650217
2258,756207.623034766,6293930.23650217
2259,767563.322723739,6293930.23650217
2260,778919.022412711,6293930.23650217
2261,790274.722101684,6293930.23650217
2262,801630.421790656,6293930.23650217
2263,812986.121479629,6293930.23650217
2264,824341.821168602,6293930.23650217
2265,835697.520857574,6293930.23650217
2266,847053.220546547,6293930.23650217
2267,858408.920235519,6293930.23650217
2268,869764.619924492,6293930.23650217
2269,881120.319613464,6293930.23650217
2270,892476.019302437,6293930.23650217
2271,903831.718991409,6293930.23650217
2272,915187.418680382,6293930.23650217
2273,926543.118369354,6293930.23650217
2274,937898.818058327,6293930.23650217
2275,949254.517747299,6293930.23650217
2276,960610.217436272,6293930.23650217
2277,971965.917125244,6293930.23650217
2278,983321.616814217,6293930.23650217
2279,994677.316503189,6293930.23650217
2280,1006033.01619216,6293930.23650217
2281,1017388.71588113,6293930.23650217
2282,1028744.41557011,6293930.23650217
2283,1040100.11525908,6293930.23650217
2284,1051455.81494805,6293930.23650217
2285,1062811.51463702,6293930.23650217
2286,1074167.214326,6293930.23650217
2287,1085522.91401497,6293930.23650217
2288,1096878.61370394,6293930.23650217
2289,1108234.31339291,6293930.23650217
2290,1119590.01308189,6293930.23650217
2291,1130945.71277086,6293930.23650217
2292,1142301.41245983,6293930.23650217
2293,1153657.1121488,6293930.23650217
2294,1165012.81183778,6293930.23650217
2295,1176368.51152675,6293930.23650217
2296,1187724.21121572,6293930.23650217
2297,1199079.91090469,6293930.23650217
2298,1210435.61059367,6293930.23650217
2299,1221791.31028264,6293930.23650217
2300,1233147.00997161,6293930.23650217
2301,108932.740763332,6304443.36514865
2302,120288.440452305,6304443.36514865
2303,131644.140141277,6304443.36514865
2304,142999.83983025,6304443.36514865
2305,154355.539519222,6304443.36514865
2306,165711.239208195,6304443.36514865
2307,177066.938897168,6304443.36514865
2308,188422.63858614,6304443.36514865
2309,199778.338275113,6304443.36514865
2310,211134.037964085,6304443.36514865
2311,222489.737653058,6304443.36514865
2312,233845.43734203,6304443.36514865
2313,245201.137031003,6304443.36514865
2314,256556.836719975,6304443.36514865
2315,267912.536408948,6304443.36514865
2316,279268.23609792,6304443.36514865
2317,290623.935786893,6304443.36514865
2318,301979.635475865,6304443.36514865
2319,313335.335164838,6304443.36514865
2320,324691.03485381,6304443.36514865
2321,336046.734542783,6304443.36514865
2322,347402.434231755,6304443.36514865
2323,358758.133920728,6304443.36514865
2324,370113.8336097,6304443.36514865
2325,381469.533298673,6304443.36514865
2326,392825.232987646,6304443.36514865
2327,404180.932676618,6304443.36514865
2328,415536.632365591,6304443.36514865
2329,426892.332054563,6304443.36514865
2330,438248.031743536,6304443.36514865
2331,449603.731432508,6304443.36514865
2332,460959.431121481,6304443.36514865
2333,472315.130810453,6304443.36514865
2334,483670.830499426,6304443.36514865
2335,495026.530188398,6304443.36514865
2336,506382.229877371,6304443.36514865
2337,517737.929566343,6304443.36514865
2338,529093.629255316,6304443.36514865
2339,540449.328944288,6304443.36514865
2340,551805.028633261,6304443.36514865
2341,563160.728322233,6304443.36514865
2342,574516.428011206,6304443.36514865
2343,585872.127700178,6304443.36514865
2344,597227.827389151,6304443.36514865
2345,608583.527078123,6304443.36514865
2346,619939.226767096,6304443.36514865
2347,631294.926456068,6304443.36514865
2348,642650.626145041,6304443.36514865
2349,654006.325834014,6304443.36514865
2350,665362.025522986,6304443.36514865
2351,676717.725211959,6304443.36514865
2352,688073.424900931,6304443.36514865
2353,699429.124589904,6304443.36514865
2354,710784.824278876,6304443.36514865
2355,722140.523967849,6304443.36514865
2356,733496.223656821,6304443.36514865
2357,744851.923345794,6304443.36514865
2358,756207.623034766,6304443.36514865
2359,767563.322723739,6304443.36514865
2360,778919.022412711,6304443.36514865
2361,790274.722101684,6304443.36514865
2362,801630.421790656,6304443.36514865
2363,812986.121479629,6304443.36514865
2364,824341.821168602,6304443.36514865
2365,835697.520857574,6304443.36514865
2366,847053.220546547,6304443.36514865
2367,858408.920235519,6304443.36514865
2368,869764.619924492,6304443.36514865
2369,881120.319613464,6304443.36514865
2370,892476.019302437,6304443.36514865
2371,903831.718991409,6304443.36514865
2372,915187.418680382,6304443.36514865
2373,926543.118369354,6304443.36514865
2374,937898.818058327,6304443.36514865
2375,949254.517747299,6304443.36514865
2376,960610.217436272,6304443.36514865
2377,971965.917125244,6304443.36514865
2378,983321.616814217,6304443.36514865
2379,994677.316503189,6304443.36514865
2380,1006033.01619216,6304443.36514865
2381,1017388.71588113,6304443.36514865
2382,1028744.41557011,6304443.36514865
2383,1040100.11525908,6304443.36514865
2384,1051455.81494805,6304443.36514865
2385,1062811.51463702,6304443.36514865
2386,1074167.214326,6304443.36514865
2387,1085522.91401497,6304443.36514865
2388,1096878.61370394,6304443.36514865
2389,1108234.31339291,6304443.36514865
2390,1119590.01308189,6304443.36514865
2391,1130945.71277086,6304443.36514865
2392,1142301.41245983,6304443.36514865
2393,1153657.1121488,6304443.36514865
2394,1165012.81183778,6304443.36514865
2395,1176368.51152675,6304443.36514865
2396,1187724.21121572,6304443.36514865
2397,1199079.91090469,6304443.36514865
2398,1210435.61059367,6304443.36514865
2399,1221791.31028264,6304443.36514865
2400,1233147.00997161,6304443.36514865
2401,108932.740763332,6314956.49379513
2402,120288.440452305,6314956.49379513
2403,131644.140141277,6314956.49379513
2404,142999.83983025,6314956.49379513
2405,154355.539519222,6314956.49379513
2406,165711.239208195,6314956.49379513
2407,177066.938897168,6314956.49379513
2408,188422.63858614,6314956.49379513
2409,199778.338275113,6314956.49379513
2410,211134.037964085,6314956.49379513
2411,222489.737653058,6314956.49379513
2412,233845.43734203,6314956.49379513
2413,245201.137031003,6314956.49379513
2414,256556.836719975,6314956.49379513
2415,267912.536408948,6314956.49379513
