video_url,video_id,titre_video,description,chaine,chaine_id,date_mise_en_ligne,duree_secondes,nb_vues,nb_likes,nb_commentaires,age_limite,categories,tags,langue,statut_direct,disponibilite,url_miniature,id_n,loc_miniature,type_blowup
https://www.youtube.com/watch?v=KR4gOuDSQJM,KR4gOuDSQJM,Le Musée au cinéma,"La présentation de ""Mr Turner"" nous permet également de vous remontrer notre recut Musée au cinéma avec du Godard et du De Palma dedans.","Blow Up, l'actualité du cinéma (ou presque) - ARTE",UCfE1oQ47oqyJNzM-nFy_gjA,2014-05-15,298,22821,316,11,0,Autos & Vehicles,"Musée, Art, Peinture, Cinéma, Blow up, Luc Lagier, Recut, Arte, Cannes, 2014",NA,not_live,public,https://i.ytimg.com/vi_webp/KR4gOuDSQJM/maxresdefault.webp,1,./img_videos_blowup/img_png/img_KR4gOuDSQJM.png,... au cinéma
https://www.youtube.com/watch?v=Yr1if0FwWng,Yr1if0FwWng,Le Peintre au cinéma - Blow up - ARTE,Profitons de la présentation à Cannes de Mr Turner de Mike Leigh pour faire le point sur une personnage fécond au cinéma : le peintre.,"Blow Up, l'actualité du cinéma (ou presque) - ARTE",UCfE1oQ47oqyJNzM-nFy_gjA,2014-05-15,494,44565,508,20,0,Autos & Vehicles,"Peintre, Peinture, Turner, Mike Leigh, Mike, Leigh, Lagier, Luc, Luc Lagier, Blow up, Cinema, Arte",fr,not_live,public,https://i.ytimg.com/vi_webp/Yr1if0FwWng/maxresdefault.webp,2,NA,... au cinéma
https://www.youtube.com/watch?v=OTAxVszmnlM,OTAxVszmnlM,Color shoot par Johanna Vaude - Blow up - ARTE,"Le festival de Cannes célèbre cette année les westerns de Sergio Leone, alors dans Blow up : le Recut Western de Johanna Vaude","Blow Up, l'actualité du cinéma (ou presque) - ARTE",UCfE1oQ47oqyJNzM-nFy_gjA,2014-05-16,444,3442,58,1,0,Autos & Vehicles,"Western, Recut, Carte Blanche, Sergio Leone, Leone, Luc Lagier, Blow up, Arte, Cannes, 2014",NA,not_live,public,https://i.ytimg.com/vi_webp/OTAxVszmnlM/sddefault.webp,3,./img_videos_blowup/img_png/img_OTAxVszmnlM.png,Johanna Vaude
https://www.youtube.com/watch?v=6AUKwj3fq6w,6AUKwj3fq6w,Abel Ferrara par Johanna Vaude - Blow up - ARTE,"C'est l'événement off du festival : la présentation au marché du film de ""Welcome to New York"". Alors pour l'occasion, voici un Recut Abel Ferrara signé Johanna Vaude.","Blow Up, l'actualité du cinéma (ou presque) - ARTE",UCfE1oQ47oqyJNzM-nFy_gjA,2014-05-16,280,9004,92,5,0,Film & Animation,"Blow up, Luc Lagier, Lagier, Luc, Johanna Vaude, Johanna, Vaude, Ferrara, Abel Ferrara, Abel, Arte, Cinéma, Cannes, 2014",en,not_live,public,https://i.ytimg.com/vi_webp/6AUKwj3fq6w/sddefault.webp,4,./img_videos_blowup/img_png/img_6AUKwj3fq6w.png,Johanna Vaude
https://www.youtube.com/watch?v=T4atliTbyRU,T4atliTbyRU,Recut Alain Resnais - ARTE,"En ouverture de la Quinzaine des réalisateurs, la SRF a rendu hommage à Alain Resnais en lui remettant à titre posthume Le Carrosse d'or 2014, en présence de Sabine Azéma, André Dussollier, Jean-Louis Livi et Christophe Jeauffroy.
Découvrez le film hommage de Luc Lagier projeté lors de la cérémonie.","Blow Up, l'actualité du cinéma (ou presque) - ARTE",UCfE1oQ47oqyJNzM-nFy_gjA,2014-05-17,341,6601,81,4,0,Autos & Vehicles,"arte, blow up, olivier père, alain resnais, recut",fr,not_live,public,https://i.ytimg.com/vi/T4atliTbyRU/sddefault.jpg,5,./img_videos_blowup/img_png/img_T4atliTbyRU.png,Recut et collisions
https://www.youtube.com/watch?v=aEyW_OQJoaM,aEyW_OQJoaM,Les Lunettes au cinéma - Blow up - ARTE,"L'affiche du  festival de Cannes rend hommage cette année à Marcello Mastroianni,  très classe avec ses lunettes noires. Et si on parlait justement de lunettes dans Blow up ?","Blow Up, l'actualité du cinéma (ou presque) - ARTE",UCfE1oQ47oqyJNzM-nFy_gjA,2014-05-18,449,41283,412,23,0,Autos & Vehicles,"Application de montage YouTube, Luc Lagier, Cannes, 2014, Cinéma, Blow up, ARTE, Lunettes, Top, Top 5, Objets",fr,not_live,public,https://i.ytimg.com/vi_webp/aEyW_OQJoaM/maxresdefault.webp,6,NA,... au cinéma
https://www.youtube.com/watch?v=chXaunQzEUg,chXaunQzEUg,Recut David Cronenberg - Blow up - ARTE,"A l'occasion de la présentation de Maps to the Stars, replongeons, le  temps d'un Recut, dans la foisonnante filmographie de David Cronenberg.","Blow Up, l'actualité du cinéma (ou presque) - ARTE",UCfE1oQ47oqyJNzM-nFy_gjA,2014-05-19,275,25929,116,2,0,Autos & Vehicles,"David Cronenberg, Cronenberg, Cannes, Maps to the Stars, Cinéma, Blow up, Arte, Luc Lagier, Lagier, Luc",NA,not_live,public,https://i.ytimg.com/vi_webp/chXaunQzEUg/maxresdefault.webp,7,NA,Recut et collisions
https://www.youtube.com/watch?v=PTbNn0wMhEs,PTbNn0wMhEs,Les Génériques de David Cronenberg - Blow up - ARTE,"Profitons  de  la  présentation  en  compétition  de  ""Maps to the Stars""  pour  nous  pencher,avec Alexandre Tylski, sur les génériques des films de David Cronenberg.","Blow Up, l'actualité du cinéma (ou presque) - ARTE",UCfE1oQ47oqyJNzM-nFy_gjA,2014-05-19,371,20175,196,1,0,Autos & Vehicles,"Application de montage YouTube, Cronenberg, David, David Cronenberg, Génériques, Film, Cinéma, Arte, Blow up, Luc, Lagier, Luc Lagier",fr,not_live,public,https://i.ytimg.com/vi_webp/PTbNn0wMhEs/maxresdefault.webp,8,NA,Génériques
https://www.youtube.com/watch?v=uqQigv0NQeU,uqQigv0NQeU,Top 5 musical Jean-Luc Godard - Blow Up - ARTE,"A l'occasion de la présentation en compétition officielle d'""Adieu au langage"", voici un Top 5 spécial musique dans le cinéma de Jean-Luc Godard.","Blow Up, l'actualité du cinéma (ou presque) - ARTE",UCfE1oQ47oqyJNzM-nFy_gjA,2014-05-21,506,49612,382,8,0,Film & Animation,"Application de montage YouTube, Godard, Jean-Luc, Jean-Luc Godard, Adieu au langage, Cannes, 2014, Cinéma, Blow up, Luc Lagier, Musique, Arte",fr,not_live,public,https://i.ytimg.com/vi_webp/uqQigv0NQeU/maxresdefault.webp,9,NA,Top 5
https://www.youtube.com/watch?v=3nuKuO2nd0M,3nuKuO2nd0M,Olivier Assayas par Thierry Jousse - Blow up - ARTE,"La sortie du nouveau film d’Olivier Assayas ""Doubles vies"" nous permet de vous remontrer le sujet de Thierry Jousse consacré aux BO du cinéaste de ""Désordre"", ""Irma Vep"" ou ""Sils Maria"".","Blow Up, l'actualité du cinéma (ou presque) - ARTE",UCfE1oQ47oqyJNzM-nFy_gjA,2014-05-23,448,11875,86,2,0,Autos & Vehicles,"Olivier Assayas, Thierry Jouse, BO de Films, Musique, Cinéma, Blow up, Cannes, ARTE, Juliette Binoche, Kristen Stewart, théâtre, scénario, actrice",fr,not_live,public,https://i.ytimg.com/vi_webp/3nuKuO2nd0M/maxresdefault.webp,10,NA,Thierry Jousse
https://www.youtube.com/watch?v=5T7_8KN2naM,5T7_8KN2naM,Recut Palme d'Or,Révisons un peu avant le grand soir : quels films ont déjà eu la Palme d?or ? Voici notre réponse en un Recut.,"Blow Up, l'actualité du cinéma (ou presque) - ARTE",UCfE1oQ47oqyJNzM-nFy_gjA,2014-05-24,265,8553,89,1,0,Autos & Vehicles,"Cannes, Palme, Or, Palme d'Or, Cinéma, Festival, 2014, Blow Up, Luc Lagier, Arte",en,not_live,public,https://i.ytimg.com/vi_webp/5T7_8KN2naM/maxresdefault.webp,11,NA,Recut et collisions
https://www.youtube.com/watch?v=OtJFhEI1PEo,OtJFhEI1PEo,Cannes 1946 par Trufo - Blow up - ARTE,"Retour en compagnie de notre inusable Trufo sur le festival de Cannes 1946, une édition particulièrement insolite. Voyez plutôt?","Blow Up, l'actualité du cinéma (ou presque) - ARTE",UCfE1oQ47oqyJNzM-nFy_gjA,2014-05-24,415,5508,61,4,0,Film & Animation,"Application de montage YouTube, Cannes, Introuvables, Festival, Cinéma, 2014, Trufo, Luc Lagier, Blow up, Arte",fr,not_live,public,https://i.ytimg.com/vi_webp/OtJFhEI1PEo/maxresdefault.webp,12,NA,Trufo
https://www.youtube.com/watch?v=vkpm5eOL6Ic,vkpm5eOL6Ic,Le Pire des Acteurs américains dans les films français - Blow Up - ARTE,"La présence de Kristen Stewart dans ""Sils Maria"" d'Olivier Assayas nous donné envie de poser cette question simple : quelles sont les pires apparitions d'acteurs américains dans des films français ?","Blow Up, l'actualité du cinéma (ou presque) - ARTE",UCfE1oQ47oqyJNzM-nFy_gjA,2014-05-24,434,69877,345,44,0,Autos & Vehicles,"Application de montage YouTube, Cannes, 2014, Arte, Blow up, Luc Lagier, Top 5, Cinéma, Acteurs, Américains, Films, Français",fr,not_live,public,https://i.ytimg.com/vi_webp/vkpm5eOL6Ic/maxresdefault.webp,13,NA,Autres
https://www.youtube.com/watch?v=JXY_G4u5jFg,JXY_G4u5jFg,Top 5 Françoise Hardy,Nouvelle question musicale dans Blow up : quelles sont les meilleures citations de chansons de Françoise Hardy au cinéma ?,"Blow Up, l'actualité du cinéma (ou presque) - ARTE",UCfE1oQ47oqyJNzM-nFy_gjA,2014-06-04,418,33008,225,10,0,Autos & Vehicles,"Blow up, Arte, Luc Lagier, Cinéma, Musique, Francoise Hardy, Françoise Hardy, Hardy, Françoise, Chanson",fr,not_live,public,https://i.ytimg.com/vi_webp/JXY_G4u5jFg/maxresdefault.webp,14,NA,Top 5
https://www.youtube.com/watch?v=q0vMqBelwq4,q0vMqBelwq4,Le Téléphone au cinéma - Blow up - ARTE,"Après la cigarette, le chapeau ou les lunettes, place à un nouvel objet dans Blow up : le téléphone !","Blow Up, l'actualité du cinéma (ou presque) - ARTE",UCfE1oQ47oqyJNzM-nFy_gjA,2014-06-10,530,36916,319,26,0,Autos & Vehicles,"Blow up, Cinéma, Arte, Luc Lagier, Téléphone, Objets, Top 5",fr,not_live,public,https://i.ytimg.com/vi_webp/q0vMqBelwq4/sddefault.webp,15,./img_videos_blowup/img_png/img_q0vMqBelwq4.png,... au cinéma
https://www.youtube.com/watch?v=3octHwCfu4I,3octHwCfu4I,Le Générique de Duel de Steven Spielberg - Blow up - ARTE,"http://arte.tv/blowup

Après s'être intéressé à des genres, des cinéastes ou des périodes, Alexandre Tylski se concentre cette semaine sur un générique et un seul : celui de Duel.","Blow Up, l'actualité du cinéma (ou presque) - ARTE",UCfE1oQ47oqyJNzM-nFy_gjA,2014-06-10,247,10777,112,6,0,Film & Animation,"Steven Spielberg, Arte, Luc Lagier, Duel, Générique, cinéaste, Alexandre Tylski, Blow up, Cinéma, Film, Culte",fr,not_live,public,https://i.ytimg.com/vi_webp/3octHwCfu4I/maxresdefault.webp,16,NA,Génériques
https://www.youtube.com/watch?v=2BBHuYenPHo,2BBHuYenPHo,Vous connaissez Kaléidoscope d'Alfred Hitchcock ? - Blow up - ARTE,"http://arte.tv/blowup

C'est le retour de notre cher Trufo avec Kaléidoscope, un film vraiment introuvable et pour cause : Alfred Hitchcock ne l'a finalement jamais tourné !","Blow Up, l'actualité du cinéma (ou presque) - ARTE",UCfE1oQ47oqyJNzM-nFy_gjA,2014-06-10,393,14129,95,4,0,Film & Animation,"Alfred Hitchcock, Arte, Trufo, Blow up, Luc Lagier, Kaléidoscope, Trouvaille, Film, Cinéma, Réalisateur",fr,not_live,public,https://i.ytimg.com/vi_webp/2BBHuYenPHo/maxresdefault.webp,17,NA,Trufo
https://www.youtube.com/watch?v=en0qloQPNW0,en0qloQPNW0,Clint Eastwood par Thierry Jousse - Blow up - ARTE,"http://arte.tv/blowup 

Célébrons la fête de la musique et la sortie de Jersey Boys en compagnie de Thierry Jousse qui s?intéresse cette semaine aux B.O. de Clint Eastwood.","Blow Up, l'actualité du cinéma (ou presque) - ARTE",UCfE1oQ47oqyJNzM-nFy_gjA,2014-06-17,488,39548,500,33,0,Film & Animation,"Luc Lagier, Arte, Blow up, Clint Eastwood, Jersey Boys, Thierry Jousse, fête de la musique, Musique, BO, Bande originale, Sergio Leone, Ennio Morricone, Morricone, Dirty Harry, Miles Davis, Western, Le bon la Brute et le Truand, Cowboy, Country",fr,not_live,public,https://i.ytimg.com/vi_webp/en0qloQPNW0/maxresdefault.webp,18,NA,Thierry Jousse
https://www.youtube.com/watch?v=dKWOSaN6oxA,dKWOSaN6oxA,Top 5 John Travolta - Blow up - ARTE,"http://arte.tv/blowup

Quoi de mieux pour accompagner la diffusion sur ARTE ce week-end de La Fièvre du samedi soir que notre Top 5 spécial John Travolta ?","Blow Up, l'actualité du cinéma (ou presque) - ARTE",UCfE1oQ47oqyJNzM-nFy_gjA,2014-06-17,425,20018,200,5,0,Film & Animation,"John Travolta, Arte, Blow up, Luc Lagier, Cinéma, Danse, Saturday night fever, La fièvre du samedi soir, Pulp Fiction, Bee Gees, Chuck Berry, Grease, Brian de Palma, Staying alive, Quentin Tarantino",fr,not_live,public,https://i.ytimg.com/vi_webp/dKWOSaN6oxA/maxresdefault.webp,19,NA,Top 5
https://www.youtube.com/watch?v=1FES4Q3OqPw,1FES4Q3OqPw,Télévision et cinéma - Blow up - ARTE,"http://arte.tv/blowup

Que regardent Bill Murray, Isabelle Huppert, Ryan Gosling ou André Dussollier à la télévision ? Réponse en un Recut tout nouveau, tout beau.","Blow Up, l'actualité du cinéma (ou presque) - ARTE",UCfE1oQ47oqyJNzM-nFy_gjA,2014-06-17,405,17116,95,7,0,Film & Animation,"Luc Lagier, Arte, Blow up, Cinéma, Film, Télévision, Média, Médias, Isabelle Hupert, Ryan Gosling, André Dussollier, Recut",en,not_live,public,https://i.ytimg.com/vi_webp/1FES4Q3OqPw/maxresdefault.webp,20,NA,... au cinéma
https://www.youtube.com/watch?v=1av5dJd7tIA,1av5dJd7tIA,Le Fondu enchaîné au cinéma - Blow up - ARTE,"Après le split-screen, le flou ou le regard caméra, place à nouvel effet dans Blow up : le fondu enchaîné.","Blow Up, l'actualité du cinéma (ou presque) - ARTE",UCfE1oQ47oqyJNzM-nFy_gjA,2014-06-24,466,54007,505,8,0,Autos & Vehicles,"Blow up, arte, split-screen, top 5, luc lagier",fr,not_live,public,https://i.ytimg.com/vi_webp/1av5dJd7tIA/sddefault.webp,21,./img_videos_blowup/img_png/img_1av5dJd7tIA.png,... au cinéma
https://www.youtube.com/watch?v=7qweZ8qAENI,7qweZ8qAENI,"5 raisons de revoir ""Birth"" - Blow up - ARTE","Puisque nous découvrons à Cannes en compétition The Zone of Interest, le nouveau film de Jonathan Glazer, revenons en 5 points sur l’un de ses précédents films, le troublant Birth avec Nicole Kidman.  

#BLOWUP #ARTE #BIRTH","Blow Up, l'actualité du cinéma (ou presque) - ARTE",UCfE1oQ47oqyJNzM-nFy_gjA,2014-06-24,371,23288,161,10,0,Autos & Vehicles,"arte, blow up, luc lagier, under the skin, jonathan glazer, birth, redécouvertes",fr,not_live,public,https://i.ytimg.com/vi_webp/7qweZ8qAENI/sddefault.webp,22,./img_videos_blowup/img_png/img_7qweZ8qAENI.png,5 raisons
https://www.youtube.com/watch?v=rGicNMDn-BA,rGicNMDn-BA,Les Logos détournés - Blow Up - ARTE,Comment et pourquoi certains films s?amusent à détourner les logos des grands studios hollywoodiens ? Réponse par Alexandre Tylski.,"Blow Up, l'actualité du cinéma (ou presque) - ARTE",UCfE1oQ47oqyJNzM-nFy_gjA,2014-07-01,268,39817,387,10,0,Entertainment,"Alexandre Tylski, Luc Lagier, Génériques de films, Logos, Studios, Cinéma, Arte",fr,not_live,public,https://i.ytimg.com/vi/rGicNMDn-BA/maxresdefault.jpg,23,./img_videos_blowup/img_png/img_rGicNMDn-BA.png,Autres
https://www.youtube.com/watch?v=xWVts_t5BBA,xWVts_t5BBA,"Vous connaissez ""The Swinger"" ? - Blow up - ARTE","http://www.arte.tv/blowup

Notre impayable Trufo est de retour avec un nouveau film quasi introuvable : ""The Swinger"" de George Sidney avec Ann-Margret. Vous le connaissez ?","Blow Up, l'actualité du cinéma (ou presque) - ARTE",UCfE1oQ47oqyJNzM-nFy_gjA,2014-07-01,357,5284,38,4,0,Autos & Vehicles,"arte, blow up, trufo, george sidney, ann-Margret, the swinger",fr,not_live,public,https://i.ytimg.com/vi_webp/xWVts_t5BBA/sddefault.webp,24,./img_videos_blowup/img_png/img_xWVts_t5BBA.png,Trufo
https://www.youtube.com/watch?v=UQdHeGLCTUo,UQdHeGLCTUo,Recut Federico Fellini,"La ressortie de ""La Dolce Vita"" ces jours-ci nous a donné envie de confier au cinéaste Lorenzo Recio un Recut spécial Federico Fellini.","Blow Up, l'actualité du cinéma (ou presque) - ARTE",UCfE1oQ47oqyJNzM-nFy_gjA,2014-07-08,283,10742,112,2,0,Autos & Vehicles,"Cinéma, Arte, Blow up, Luc Lagier, Lorenzo Recio, Federico Fellini, Recut",it,not_live,public,https://i.ytimg.com/vi_webp/UQdHeGLCTUo/maxresdefault.webp,25,NA,Recut et collisions
https://www.youtube.com/watch?v=N9Ph48iVUQo,N9Ph48iVUQo,Louis de Funès par Thierry Jousse - Blow up - ARTE,"http://www.arte.tv/blowup

Pour fêter le centenaire de la naissance de Louis de Funès, Thierry Jousse consacre sa chronique sur les BO de films au comique français.","Blow Up, l'actualité du cinéma (ou presque) - ARTE",UCfE1oQ47oqyJNzM-nFy_gjA,2014-07-08,444,130242,1362,75,0,Autos & Vehicles,"blow up, arte, luc lagier, thierry jousse, louis de Funès, bande originale",fr,not_live,public,https://i.ytimg.com/vi_webp/N9Ph48iVUQo/sddefault.webp,26,./img_videos_blowup/img_png/img_N9Ph48iVUQo.png,Thierry Jousse
https://www.youtube.com/watch?v=Jem0t-mX4_Y,Jem0t-mX4_Y,La Plage au cinéma - Blow up - ARTE,"http://www.arte.tv/blowup

Pour les vacances, voici une question de circonstances : quelles sont les plus belles scènes de plage de notre Histoire du cinéma ?","Blow Up, l'actualité du cinéma (ou presque) - ARTE",UCfE1oQ47oqyJNzM-nFy_gjA,2014-07-08,607,133150,648,39,0,Autos & Vehicles,"blow up, arte, luc lagier",NA,not_live,public,https://i.ytimg.com/vi_webp/Jem0t-mX4_Y/sddefault.webp,27,./img_videos_blowup/img_png/img_Jem0t-mX4_Y.png,... au cinéma
https://www.youtube.com/watch?v=FtnLDQ6xaSg,FtnLDQ6xaSg,Le Blues de Kyle MacLachlan,"http://www.arte.tv/blowup

La série ""Twin Peaks"" sort enfin en Blu-ray, l'occasion de vous parler de la carrière de Kyle Maclachlan, ses hauts, ses bas, son blues...","Blow Up, l'actualité du cinéma (ou presque) - ARTE",UCfE1oQ47oqyJNzM-nFy_gjA,2014-07-16,256,16226,268,13,0,Autos & Vehicles,"Arte, Blow up, Cinéma, Twin Peaks, Twin, Peaks, Luc Lagier, Luc, Lagier, David Lynch, David, Lynch, Kyle, MacLachlan, Kyle MacLachlan, Dale, Cooper, Dale Cooper, Laura, Palmer, Laura Palmer, The Owls are not what they seem, Log Lady, Log, Lady, Grand Northern",fr,not_live,public,https://i.ytimg.com/vi_webp/FtnLDQ6xaSg/maxresdefault.webp,28,NA,Autres
https://www.youtube.com/watch?v=3dylg7lEK6k,3dylg7lEK6k,Piscine et cinéma - Blow up - ARTE,"http://www.arte.tv/blowup

Vous êtes sans doute en vacances, sans doute pas loin d?une piscine. Ce Recut aquatique est donc pour vous !","Blow Up, l'actualité du cinéma (ou presque) - ARTE",UCfE1oQ47oqyJNzM-nFy_gjA,2014-08-05,346,60763,410,32,0,Entertainment,"Blow up, ARTE, Cinéma, Piscine, Recut, Vacances, été, Luc Lagier",NA,not_live,public,https://i.ytimg.com/vi/3dylg7lEK6k/maxresdefault.jpg,29,./img_videos_blowup/img_png/img_3dylg7lEK6k.png,... au cinéma
https://www.youtube.com/watch?v=EjgLMvKnPPY,EjgLMvKnPPY,Le Miroir au cinéma - Blow up - ARTE,Poursuivons notre rentrée avec une autre question : quelles sont les plus belles scènes de miroirs de notre Histoire du cinéma ?,"Blow Up, l'actualité du cinéma (ou presque) - ARTE",UCfE1oQ47oqyJNzM-nFy_gjA,2014-09-02,559,1628298,2464,112,18,Entertainment,"Top 5, Objet, Cinéma, Blow up, Arte, Luc Lagier, Miroir",NA,not_live,needs_auth,https://i.ytimg.com/vi/EjgLMvKnPPY/sddefault.jpg,30,./img_videos_blowup/img_png/img_EjgLMvKnPPY.png,... au cinéma
https://www.youtube.com/watch?v=IP8N1JhGatE,IP8N1JhGatE,Kate Bush et le cinéma - Blow up - Arte,"Au moment où Kate Bush remonte sur scène après des années d?absence, faisons un point avec Pascal-Alex Vincent sur les rapports entre la diva anglaise et le cinéma. 

http://cinema.arte.tv/fr/magazine/blow-up","Blow Up, l'actualité du cinéma (ou presque) - ARTE",UCfE1oQ47oqyJNzM-nFy_gjA,2014-09-10,400,27093,440,18,0,Entertainment,"Kate Bush, Pop, Anglaise, Cinéma, Japon, Japonais, Luc Lagier",fr,not_live,public,https://i.ytimg.com/vi/IP8N1JhGatE/sddefault.jpg,31,./img_videos_blowup/img_png/img_IP8N1JhGatE.png,... au cinéma
https://www.youtube.com/watch?v=3ZGpUFmalus,3ZGpUFmalus,Les Génériques de films japonais - Blow up - ARTE,"C'est le retour de l'Histoire des génériques de films d'Alexandre Tylski. Cette semaine, il s'intéresse aux génériques de films japonais.

http://cinema.arte.tv/fr/magazine/blow-up","Blow Up, l'actualité du cinéma (ou presque) - ARTE",UCfE1oQ47oqyJNzM-nFy_gjA,2014-09-11,357,10575,198,8,18,Autos & Vehicles,"Japon, Japonais, Cinéma, Anime, Générique, Akira, Totoro, Ghost in the shell, Kurosawa, Ozu, Mizoguchi, Teshigahara",NA,not_live,needs_auth,https://i.ytimg.com/vi_webp/3ZGpUFmalus/maxresdefault.webp,32,NA,Génériques
https://www.youtube.com/watch?v=FWw_HOSeNcg,FWw_HOSeNcg,Le Vélo au cinéma - Blow up - ARTE,"La sortie cette semaine de The Program de Stephen Frears, consacré au coureur cycliste Lance Armstrong, nous permet de vous remontrer notre Top 5 spécial Vélo.

http://cinema.arte.tv/fr/magazine/blow-up","Blow Up, l'actualité du cinéma (ou presque) - ARTE",UCfE1oQ47oqyJNzM-nFy_gjA,2014-09-12,577,35486,277,26,0,Film & Animation,"Vélo, Cyclisme, Top, Cinéma, Luc Lagier, Ce flim n'est pas un flim sur le cyclimse",fr,not_live,public,https://i.ytimg.com/vi_webp/FWw_HOSeNcg/sddefault.webp,33,./img_videos_blowup/img_png/img_FWw_HOSeNcg.png,... au cinéma
https://www.youtube.com/watch?v=jT9ckU1W2jE,jT9ckU1W2jE,Brigitte Bardot par Thierry Jousse - Blow up - ARTE,"C?est le retour de la chronique de Thierry Jousse consacrée aux BO de films. Cette semaine, 80 ans de la star oblige : Brigitte Bardot !

http://cinema.arte.tv/fr/magazine/blow-up","Blow Up, l'actualité du cinéma (ou presque) - ARTE",UCfE1oQ47oqyJNzM-nFy_gjA,2014-09-18,428,1264808,2682,118,18,Autos & Vehicles,"Bardot, Brigitte, Blow up, Thierry, Jousse, Thierry Jousse, Luc, Lagier, Cinéma, Luc Lagier, Musique, BO, OST, Soundtrack",NA,not_live,needs_auth,https://i.ytimg.com/vi_webp/jT9ckU1W2jE/maxresdefault.webp,34,NA,Thierry Jousse
https://www.youtube.com/watch?v=_bPf-_eWqRM,_bPf-_eWqRM,L'Arbre au cinéma - Blow up - ARTE,"Nouveau Top 5 thématique dans Blow up : quelles sont les plus belles scènes liées, de près ou de loin, à l'arbre au cinéma ?

http://cinema.arte.tv/fr/magazine/blow-up","Blow Up, l'actualité du cinéma (ou presque) - ARTE",UCfE1oQ47oqyJNzM-nFy_gjA,2014-09-23,530,43528,405,36,0,Autos & Vehicles,"Cinéma, Arbre, Top, Analyse, Esthétique, Films, Tree of Life, Antichrist, Mr Fox, Luc Lagier, ARTE, Blow up",NA,not_live,public,https://i.ytimg.com/vi_webp/_bPf-_eWqRM/maxresdefault.webp,35,NA,... au cinéma
https://www.youtube.com/watch?v=B-OFeSlG3DI,B-OFeSlG3DI,Vous avez vu les films d'Andy Warhol ? - Blow up - ARTE,"C'est le retour de notre inusable Trufo et sa chronique sur les films rares voire introuvables. Cette semaine, il nous parle d?Andy Warhol. 

http://cinema.arte.tv/fr/magazine/blow-up

http://cinema.arte.tv/fr/magazine/blow-up","Blow Up, l'actualité du cinéma (ou presque) - ARTE",UCfE1oQ47oqyJNzM-nFy_gjA,2014-09-25,413,11214,108,1,0,Autos & Vehicles,"Andy Warhol, Sleep, Trufo, Pop Art, Années 60, sixties, Cinéma, underground, Luc Lagier, Blow up, Arte",fr,not_live,public,https://i.ytimg.com/vi_webp/B-OFeSlG3DI/maxresdefault.webp,36,NA,Trufo
https://www.youtube.com/watch?v=eUfGp708FxU,eUfGp708FxU,Feu et Cinéma - Blow up - ARTE,"Nouvelle idée simple dans Blow up : un incendie se déclare dans une tour infernale et Steve McQueen, Oskar Werner et Joaquin Phoenix tentent de l'éteindre. 

http://cinema.arte.tv/fr/magazine/blow-up

http://cinema.arte.tv/fr/magazine/blow-up","Blow Up, l'actualité du cinéma (ou presque) - ARTE",UCfE1oQ47oqyJNzM-nFy_gjA,2014-09-30,393,11068,92,9,0,Autos & Vehicles,"Backdrift, Fahrenheit 451, Truffaut, Feu, Incendie, Flamme, Cinéma, Film, Luc Lagier, Recut, Tour Infernale, Steve McQueen, Joaquin Phoenix",NA,not_live,public,https://i.ytimg.com/vi_webp/eUfGp708FxU/maxresdefault.webp,37,NA,... au cinéma
https://www.youtube.com/watch?v=Mh8sYS2WB7s,Mh8sYS2WB7s,Les Génériques de Roman Polanski - Blow up - ARTE,"De ""Chinatown"" à ""La Vénus à la fourrure"", comment Roman Polanski conçoit-il ses génériques de films ? Réponse, en détails, par Alexandre Tylski.

http://cinema.arte.tv/fr/magazine/blow-up","Blow Up, l'actualité du cinéma (ou presque) - ARTE",UCfE1oQ47oqyJNzM-nFy_gjA,2014-09-30,492,11110,142,NA,0,Autos & Vehicles,"Ghost Writer, Rosemary's Baby, Cul-de-Sac, Couteau dans l'eau, Frantic, Polanski, Roman, Lagier, Luc, Blow up, Arte, Mia, Farrow, Le Locataire, Carnage, Neuvième Porte, Repulsion, Chinatown, Vénus à la fourrure, Ray",fr,not_live,public,https://i.ytimg.com/vi_webp/Mh8sYS2WB7s/maxresdefault.webp,38,NA,Génériques
https://www.youtube.com/watch?v=dDHt-5aDy7o,dDHt-5aDy7o,Top 5 Serge Gainsbourg - Blow up - ARTE,"""On connaît la chanson"", ""Le Pacha"", ""Boulevard de la mort""? Quelles sont les meilleures utilisations de chansons de Serge Gainsbourg au cinéma ?","Blow Up, l'actualité du cinéma (ou presque) - ARTE",UCfE1oQ47oqyJNzM-nFy_gjA,2014-10-01,325,32458,458,7,0,Autos & Vehicles,"Serge, Gainsbourg, Serge Gainsbourg, Tarantino, Resnais, Cinéma, Musique, Chanson, Luc, Lagier, Blow up, Arte, Chanteur, Français",NA,not_live,public,https://i.ytimg.com/vi_webp/dDHt-5aDy7o/sddefault.webp,39,./img_videos_blowup/img_png/img_dDHt-5aDy7o.png,Top 5
