id,id_c,x,y,pct_cloud,date_MM,NAME_FR,ADM0_A3,POP_MAX,RANK_MAX,continent,admin,region_un,region_wb,subregion,name_fr
613213,1,32.5,0.5,0.738647064476302,AN,Bombo,UGA,75000,8,Africa,Uganda,Africa,Sub-Saharan Africa,Eastern Africa,Ouganda
606725,2,30.25,0.75,0.734963511991682,AN,Fort Portal,UGA,42670,7,Africa,Uganda,Africa,Sub-Saharan Africa,Eastern Africa,Ouganda
565067,3,15.75,40.75,0.511225101171118,AN,Potenza,ITA,69060,8,Europe,Italy,Europe,Europe & Central Asia,Southern Europe,Italie
562186,4,14.75,41.5,0.547667944408728,AN,Campobasso,ITA,50762,8,Europe,Italy,Europe,Europe & Central Asia,Southern Europe,Italie
540573,5,7.25,45.75,0.632813721895218,AN,Aoste,ITA,34062,7,Europe,Italy,Europe,Europe & Central Asia,Southern Europe,Italie
577401,6,20,60,0.643460079237367,AN,Mariehamn,ALD,10682,6,Europe,Aland,Europe,Europe & Central Asia,Northern Europe,≈land
621270,7,35.25,32,0.277819323621578,AN,Ramallah,PSX,24599,7,Asia,Palestine,Asia,Middle East & North Africa,Western Asia,Palestine
555699,8,12.5,42,0.434129838408394,AN,Cit√© du Vatican,VAT,832,2,Europe,Vatican,Europe,Europe & Central Asia,Southern Europe,Vatican
520388,9,0.25,46.5,0.625783118786234,AN,Poitiers,FRA,85960,8,Europe,France,Europe,Europe & Central Asia,Western Europe,France
528316,10,3,45.75,0.634925734477513,AN,Clermont-Ferrand,FRA,233050,10,Europe,France,Europe,Europe & Central Asia,Western Europe,France
536974,11,6,47.25,0.612860195903164,AN,Besan√ßon,FRA,128426,9,Europe,France,Europe,Europe & Central Asia,Western Europe,France
349797,12,-58.75,-62.25,0.838478963709239,AN,base Artigas,ATA,60,1,Antarctica,Antarctica,Antarctica,Antarctica,Antarctica,Antarctique
613877,13,32.75,-13.75,0.479446824527148,AN,Chipata,ZMB,85963,8,Africa,Zambia,Africa,Sub-Saharan Africa,Eastern Africa,Zambie
615376,14,33.25,0.5,0.72601781559713,AN,Jinja,UGA,301619,10,Africa,Uganda,Africa,Sub-Saharan Africa,Eastern Africa,Ouganda
608897,15,31,3,0.662779324998458,AN,Arua,UGA,250000,10,Africa,Uganda,Africa,Sub-Saharan Africa,Eastern Africa,Ouganda
618262,16,34.25,1,0.754390840390415,AN,Mbale,UGA,402368,10,Africa,Uganda,Africa,Sub-Saharan Africa,Eastern Africa,Ouganda
619710,17,34.75,2.5,0.537280118488001,AN,Moroto,UGA,371,2,Africa,Uganda,Africa,Sub-Saharan Africa,Eastern Africa,Ouganda
611047,18,31.75,-0.25,0.714844683015889,AN,Masaka,UGA,65373,8,Africa,Uganda,Africa,Sub-Saharan Africa,Eastern Africa,Ouganda
608162,19,30.75,-0.5,0.718734518370845,AN,Mbarara,UGA,83700,8,Africa,Uganda,Africa,Sub-Saharan Africa,Eastern Africa,Ouganda
567706,20,16.75,-20.5,0.31413610895988,AN,Otjiwarongo,NAM,24815,7,Africa,Namibia,Africa,Sub-Saharan Africa,Southern Africa,Namibie
552104,21,11.25,44.5,0.494305993740757,AN,Bologne,ITA,488172,10,Europe,Italy,Europe,Europe & Central Asia,Southern Europe,Italie
545594,22,9,39.25,0.423812237483534,AN,Cagliari,ITA,291511,10,Europe,Italy,Europe,Europe & Central Asia,Southern Europe,Italie
567223,23,16.5,39,0.455176101320169,AN,Catanzaro,ITA,95251,8,Europe,Italy,Europe,Europe & Central Asia,Southern Europe,Italie
567952,24,16.75,41,0.43111455124436,AN,Bari,ITA,500577,11,Europe,Italy,Europe,Europe & Central Asia,Southern Europe,Italie
558584,25,13.5,42.25,0.577795267838872,AN,L'Aquila,ITA,68503,8,Europe,Italy,Europe,Europe & Central Asia,Southern Europe,Italie
558589,26,13.5,43.5,0.462719202606064,AN,Anc√¥ne,ITA,100507,9,Europe,Italy,Europe,Europe & Central Asia,Southern Europe,Italie
555703,27,12.5,43,0.487629696105917,AN,P√©rouse,ITA,149125,9,Europe,Italy,Europe,Europe & Central Asia,Southern Europe,Italie
559319,28,13.75,45.75,0.553948149875258,AN,Trieste,ITA,216035,10,Europe,Italy,Europe,Europe & Central Asia,Southern Europe,Italie
551389,29,11,46,0.589890921319073,AN,Trente,ITA,107808,9,Europe,Italy,Europe,Europe & Central Asia,Southern Europe,Italie
343615,30,-61,14.5,0.479651834759297,AN,Fort-de-France,FRA,253995,10,Europe,France,Europe,Europe & Central Asia,Western Europe,France
914010,31,136.75,35.5,0.597463963383978,AN,Gifu,JPN,412895,10,Asia,Japan,Asia,East Asia & Pacific,Eastern Asia,Japon
363767,32,-54,5.5,0.68197829152147,AN,Saint-Laurent-du-Maroni,FRA,24287,7,Europe,France,Europe,Europe & Central Asia,Western Europe,France
518957,33,-0.25,49.25,0.663802357559854,AN,Caen,FRA,190099,9,Europe,France,Europe,Europe & Central Asia,Western Europe,France
515344,34,-1.5,47.25,0.623028387626012,AN,Nantes,FRA,438537,10,Europe,France,Europe,Europe & Central Asia,Western Europe,France
544884,35,8.75,42,0.438360742406186,AN,Ajaccio,FRA,54364,8,Europe,France,Europe,Europe & Central Asia,Western Europe,France
530470,36,3.75,43.5,0.458681865623503,AN,Montpellier,FRA,327254,10,Europe,France,Europe,Europe & Central Asia,Western Europe,France
534090,37,5,47.25,0.631697517565706,AN,Dijon,FRA,169946,9,Europe,France,Europe,Europe & Central Asia,Western Europe,France
525441,38,2,48,0.649010406073296,AN,Orl√©ans,FRA,217301,10,Europe,France,Europe,Europe & Central Asia,Western Europe,France
522563,39,1,49.5,0.676056899017457,AN,Rouen,FRA,532559,11,Europe,France,Europe,Europe & Central Asia,Western Europe,France
531214,40,4,49.25,0.654263879878052,AN,Reims,FRA,196565,9,Europe,France,Europe,Europe & Central Asia,Western Europe,France
526170,41,2.25,50,0.672991674054753,AN,Amiens,FRA,143086,9,Europe,France,Europe,Europe & Central Asia,Western Europe,France
537701,42,6.25,48.75,0.655579025659597,AN,Nancy,FRA,268976,10,Europe,France,Europe,Europe & Central Asia,Western Europe,France
341458,43,-61.75,16,0.490605449247541,AN,Basse-Terre,FRA,307,2,Europe,France,Europe,Europe & Central Asia,Western Europe,France
576621,44,19.75,45.25,0.555826195374583,AN,Novi Sad,SRB,225457,10,Europe,Republic of Serbia,Europe,Europe & Central Asia,Southern Europe,Serbie
569409,45,17.25,44.75,0.563572226374438,AN,Banja Luka,BIH,221738,10,Europe,Bosnia and Herzegovina,Europe,Europe & Central Asia,Southern Europe,Bosnie-HerzÈgovine
285233,46,-81.25,19.25,0.449370016089895,AN,George Town,CYM,4268,4,North America,Cayman Islands,Americas,Latin America & Caribbean,Caribbean,Óles CaÔmans
314082,47,-71.25,21.5,0.433283148502762,AN,Cockburn Town,TCA,5801,5,North America,Turks and Caicos Islands,Americas,Latin America & Caribbean,Caribbean,Óles Turques-et-CaÔques
506720,48,-4.5,54.25,0.678144925584396,AN,Douglas,IMN,35854,7,Europe,Isle of Man,Europe,Europe & Central Asia,Northern Europe,Óle de Man
555707,49,12.5,44,0.485387405380607,AN,Saint-Marin,SMR,29579,7,Europe,San Marino,Europe,Europe & Central Asia,Southern Europe,Saint-Marin
321254,50,-68.75,12,0.565120416495836,AN,Willemstad,CUW,146813,9,North America,CuraÁao,Americas,Latin America & Caribbean,Caribbean,CuraÁao
317651,51,-70,12.5,0.543785507593191,AN,Oranjestad,ABW,68775,8,North America,Aruba,Americas,Latin America & Caribbean,Caribbean,Aruba
547068,52,9.5,47.25,0.646055750210177,AN,Vaduz,LIE,36281,7,Europe,Liechtenstein,Europe,Europe & Central Asia,Western Europe,Liechtenstein
346912,53,-59.75,-62.5,0.837656260665619,AN,base navale Capit√°n Arturo Prat,ATA,41,1,Antarctica,Antarctica,Antarctica,Antarctica,Antarctica,Antarctique
355557,54,-56.75,-64.25,0.732388880555377,AN,station du Vicecomodoro Marambio,ATA,150,1,Antarctica,Antarctica,Antarctica,Antarctica,Antarctica,Antarctique
992880,55,164.25,-74.5,0.451325223188509,AN,Base antarctique Mario-Zucchelli,ATA,80,1,Antarctica,Antarctica,Antarctica,Antarctica,Antarctica,Antarctique
323099,56,-68,-67.5,0.831332590769638,AN,base antarctique Rothera,ATA,130,1,Antarctica,Antarctica,Antarctica,Antarctica,Antarctica,Antarctique
334646,57,-64,-64.75,0.835773880960364,AN,base antarctique Palmer,ATA,46,1,Antarctica,Antarctica,Antarctica,Antarctica,Antarctica,Antarctique
349076,58,-59,-62.25,0.839239706821514,AN,base Presidente Eduardo Frei Montalva,ATA,150,1,Antarctica,Antarctica,Antarctica,Antarctica,Antarctica,Antarctique
349797,59,-58.75,-62.25,0.838478963709239,AN,base antarctique Carlini,ATA,60,1,Antarctica,Antarctica,Antarctica,Antarctica,Antarctica,Antarctique
349797,60,-58.75,-62.25,0.838478963709239,AN,base antarctique du roi Sejong,ATA,90,1,Antarctica,Antarctica,Antarctica,Antarctica,Antarctica,Antarctique
349076,61,-59,-62.25,0.839239706821514,AN,base antarctique Grande Muraille,ATA,40,1,Antarctica,Antarctica,Antarctica,Antarctica,Antarctica,Antarctique
349076,62,-59,-62.25,0.839239706821514,AN,base Profesor Julio Escudero,ATA,20,1,Antarctica,Antarctica,Antarctica,Antarctica,Antarctica,Antarctique
351961,63,-58,-62,0.850510634481907,AN,√éle de l'√âl√©phant,ATA,6,1,Antarctica,Antarctica,Antarctica,Antarctica,Antarctica,Antarctique
1000077,64,166.75,-77.75,0.686249943619425,AN,base antarctique Scott,ATA,85,1,Antarctica,Antarctica,Antarctica,Antarctica,Antarctica,Antarctique
1000077,65,166.75,-77.75,0.686249943619425,AN,base antarctique McMurdo,ATA,1000,2,Antarctica,Antarctica,Antarctica,Antarctica,Antarctica,Antarctique
739108,66,76.25,-69.5,0.601179419988484,AN,base antarctique Zhongshan,ATA,60,1,Antarctica,Antarctica,Antarctica,Antarctica,Antarctica,Antarctique
827034,67,106.75,-78.5,0.758805370466276,AN,base antarctique Vostok,ATA,25,1,Antarctica,Antarctica,Antarctica,Antarctica,Antarctica,Antarctique
258204,68,-90.5,-68.75,0.890378324597171,AN,Peter I Island,ATA,1,1,Antarctica,Antarctica,Antarctica,Antarctica,Antarctica,Antarctique
787427,69,93,-66.5,0.645621394682111,AN,base antarctique Mirny,ATA,169,1,Antarctica,Antarctica,Antarctica,Antarctica,Antarctica,Antarctique
700903,70,63,-67.5,0.608703332416939,AN,base antarctique Mawson,ATA,60,1,Antarctica,Antarctica,Antarctica,Antarctica,Antarctica,Antarctique
744879,71,78.25,-68.75,0.636469010997451,AN,base antarctique Davis,ATA,70,1,Antarctica,Antarctica,Antarctica,Antarctica,Antarctica,Antarctique
877519,72,124.25,-74.75,0.770887614425385,AN,base antarctique Concordia,ATA,30,1,Antarctica,Antarctica,Antarctica,Antarctica,Antarctica,Antarctique
837898,73,110.5,-66.25,0.757842505745816,AN,base antarctique Casey,ATA,200,1,Antarctica,Antarctica,Antarctica,Antarctica,Antarctica,Antarctique
1,74,-180,-90,0.704764807822578,AN,Base antarctique Amundsen-Scott,ATA,200,1,Antarctica,Antarctica,Antarctica,Antarctica,Antarctica,Antarctique
480255,75,-13.5,-73,0.570995686067776,AN,Base antarctique Wasa,ATA,10,1,Antarctica,Antarctica,Antarctica,Antarctica,Antarctica,Antarctique
526403,76,2.5,-72,0.52547548146862,AN,base antarctique Troll,ATA,44,1,Antarctica,Antarctica,Antarctica,Antarctica,Antarctica,Antarctique
486738,77,-11.25,-74.5,0.536582897558357,AN,Svea,ATA,10,1,Antarctica,Antarctica,Antarctica,Antarctica,Antarctica,Antarctique
485309,78,-11.75,-71.25,0.829921384088018,AN,Novolazarevskaya Station,ATA,70,1,Antarctica,Antarctica,Antarctica,Antarctica,Antarctica,Antarctique
496846,79,-7.75,-71,0.590745009369019,AN,base antarctique Neumayer,ATA,40,1,Antarctica,Antarctica,Antarctica,Antarctica,Antarctica,Antarctique
553085,80,11.75,-70.75,0.555970634023349,AN,base antarctique Maitri,ATA,65,1,Antarctica,Antarctica,Antarctica,Antarctica,Antarctica,Antarctique
442751,81,-26.5,-76,0.689298060525096,AN,base antarctique Halley,ATA,70,1,Antarctica,Antarctica,Antarctica,Antarctica,Antarctica,Antarctique
419672,82,-34.5,-77.75,0.65534320891355,AN,base antarctique Belgrano II,ATA,100,1,Antarctica,Antarctica,Antarctica,Antarctica,Antarctica,Antarctique
402354,83,-40.5,-81.25,0.478666197508574,AN,Sobral Base,ATA,40,1,Antarctica,Antarctica,Antarctica,Antarctica,Antarctica,Antarctique
480247,84,-13.5,-75,0.536565384742889,AN,Base antarctique Aboa,ATA,18,1,Antarctica,Antarctica,Antarctica,Antarctica,Antarctica,Antarctique
325981,85,-67,-68,0.800014966703726,AN,base antarctique San Mart√≠n,ATA,20,1,Antarctica,Antarctica,Antarctica,Antarctica,Antarctica,Antarctique
351956,86,-58,-63.25,0.787405080190211,AN,base General Bernardo O'Higgins,ATA,44,1,Antarctica,Antarctica,Antarctica,Antarctica,Antarctica,Antarctique
354839,87,-57,-63.5,0.767808749142921,AN,base antarctique Esperanza,ATA,250,2,Antarctica,Antarctica,Antarctica,Antarctica,Antarctica,Antarctique
390179,88,-44.75,-60.75,0.891017806575154,AN,base antarctique Orcadas,ATA,45,1,Antarctica,Antarctica,Antarctica,Antarctica,Antarctica,Antarctique
388016,89,-45.5,-60.75,0.888090488811334,AN,Base antarctique Signy,ATA,8,1,Antarctica,Antarctica,Antarctica,Antarctica,Antarctica,Antarctique
922974,90,140,-66.75,0.578721834290208,AN,base antarctique Dumont-d'Urville,ATA,120,1,Antarctica,Antarctica,Antarctica,Antarctica,Antarctica,Antarctique
633844,91,39.75,-69,0.67222093141666,AN,base antarctique Sh≈çwa,ATA,60,1,Antarctica,Antarctica,Antarctica,Antarctica,Antarctica,Antarctique
504485,92,-5.25,36.25,0.369647351404031,AN,Gibraltar,GIB,187083,9,Europe,Gibraltar,Europe,Europe & Central Asia,Southern Europe,Gibraltar
609500,93,31.25,-26.5,0.466364087593375,AN,Lobamba,SWZ,9782,5,Africa,eSwatini,Africa,Sub-Saharan Africa,Southern Africa,Swaziland
510332,94,-3.25,56,0.729208752287157,AN,√âdimbourg,GBR,504966,11,Europe,United Kingdom,Europe,Europe & Central Asia,Northern Europe,Royaume-Uni
510314,95,-3.25,51.5,0.689099695759289,AN,Cardiff,GBR,861400,11,Europe,United Kingdom,Europe,Europe & Central Asia,Northern Europe,Royaume-Uni
564496,96,15.5,78.25,0.852377697599657,AN,Longyearbyen,SJM,1232,3,,,,,,
537704,97,6.25,49.5,0.673193448194952,AN,Luxembourg,LUX,107260,9,Europe,Luxembourg,Europe,Europe & Central Asia,Western Europe,Luxembourg
542012,98,7.75,45,0.516169006174261,AN,Turin,ITA,1652000,12,Europe,Italy,Europe,Europe & Central Asia,Southern Europe,Italie
999578,99,166.5,-22.25,0.560575608954285,AN,Noum√©a,NCL,93060,8,Oceania,New Caledonia,Oceania,East Asia & Pacific,Melanesia,Nouvelle-CalÈdonie
902467,100,132.75,33.75,0.604594499550083,AN,Matsuyama,JPN,533541,11,Asia,Japan,Asia,East Asia & Pacific,Eastern Asia,Japon
514626,101,-1.75,48,0.648407799953764,AN,Rennes,FRA,209375,10,Europe,France,Europe,Europe & Central Asia,Western Europe,France
523981,102,1.5,43.5,0.582544738821911,AN,Toulouse,FRA,847000,11,Europe,France,Europe,Europe & Central Asia,Western Europe,France
523269,103,1.25,45.75,0.62835705652833,AN,Limoges,FRA,152199,9,Europe,France,Europe,Europe & Central Asia,Western Europe,France
528336,104,3,50.75,0.668463339521126,AN,Lille,FRA,1044000,12,Europe,France,Europe,Europe & Central Asia,Western Europe,France
542026,105,7.75,48.5,0.621770982150779,AN,Strasbourg,FRA,439972,10,Europe,France,Europe,Europe & Central Asia,Western Europe,France
640054,106,41.75,41.5,0.662690431105368,AN,Batoumi,GEO,155542,9,Asia,Georgia,Asia,Europe & Central Asia,Western Asia,GÈorgie
470584,107,-17,32.75,0.562352217508085,AN,Funchal,PRT,204767,10,Europe,Portugal,Europe,Europe & Central Asia,Southern Europe,Portugal
592357,108,25.25,13.75,0.316974762869491,AN,El Fasher,SDN,252609,10,Africa,Sudan,Africa,Sub-Saharan Africa,Northern Africa,Soudan
572008,109,18.25,-26.5,0.187207720674589,AN,Keetmanshoop,NAM,18039,6,Africa,Namibia,Africa,Sub-Saharan Africa,Southern Africa,Namibie
561208,110,14.5,-22.75,0.288128831776593,AN,Swakopmund,NAM,29491,7,Africa,Namibia,Africa,Sub-Saharan Africa,Southern Africa,Namibie
545615,111,9,44.5,0.536640347969351,AN,G√™nes,ITA,647497,11,Europe,Italy,Europe,Europe & Central Asia,Southern Europe,Italie
637897,112,41,43,0.550615145796628,AN,Soukhoumi,GEO,81546,8,Asia,Georgia,Asia,Europe & Central Asia,Western Asia,GÈorgie
975902,113,158.25,7,0.759187359814391,AN,Palikir,FSM,4645,4,Oceania,Federated States of Micronesia,Oceania,East Asia & Pacific,Micronesia,MicronÈsie
1014115,114,171.5,7,0.729537105244218,AN,Majuro,MHL,25400,7,Oceania,Marshall Islands,Oceania,East Asia & Pacific,Micronesia,Óles Marshall
936994,115,144.75,13.5,0.638084246127895,AN,Hag√•t√±a,GUM,122411,9,Oceania,Guam,Oceania,East Asia & Pacific,Micronesia,Guam
1036404,116,179.25,-8.5,0.669062882887595,AN,Funafuti,TUV,4749,4,Oceania,Tuvalu,Oceania,East Asia & Pacific,Polynesia,Tuvalu
908130,117,134.75,7.5,0.767202270076131,AN,Melekeok,PLW,7026,5,Oceania,Palau,Oceania,East Asia & Pacific,Micronesia,Palaos
491466,118,-9.75,26,0.224360501802893,AN,Bir Lehlou,SAH,500,2,Africa,Western Sahara,Africa,Middle East & North Africa,Northern Africa,Sahara occidental
541286,119,7.5,43.75,0.472458009184762,AN,Monaco,MCO,36371,7,Europe,Monaco,Europe,Europe & Central Asia,Western Europe,Monaco
1018418,120,173,1.25,0.611274090793097,AN,Tarawa-Sud,KIR,28802,7,Oceania,Kiribati,Oceania,East Asia & Pacific,Micronesia,Kiribati
644167,121,43.25,-11.75,0.515580676270254,AN,Moroni,COM,128698,9,Africa,Comoros,Africa,Sub-Saharan Africa,Eastern Africa,Comores
846904,122,113.5,22.25,0.632807306775993,AN,Macao,MAC,568700,11,Asia,Macao S.A.R,Asia,East Asia & Pacific,Eastern Asia,Macao
523977,123,1.5,42.5,0.605687409526471,AN,Andorre-la-Vieille,AND,53998,8,Europe,Andorra,Europe,Europe & Central Asia,Southern Europe,Andorre
181468,124,-117.25,34,0.313552980057218,AN,San Bernardino,USA,1745000,12,North America,United States of America,Americas,North America,Northern America,…tats-Unis
308393,125,-73.25,41.25,0.57233707256841,AN,Bridgeport,USA,1018000,12,North America,United States of America,Americas,North America,Northern America,…tats-Unis
296144,126,-77.5,43.25,0.6455165487573,AN,Rochester,USA,755000,11,North America,United States of America,Americas,North America,Northern America,…tats-Unis
513206,127,-2.25,53.5,0.731350069018928,AN,Manchester,GBR,2230000,12,Europe,United Kingdom,Europe,Europe & Central Asia,Northern Europe,Royaume-Uni
733747,128,74.25,32.25,0.327718337391023,AN,Gujranwala,PAK,1513000,12,Asia,Pakistan,Asia,South Asia,Southern Asia,Pakistan
885178,129,126.75,37.5,0.535043031767462,AN,Incheon,KOR,2550000,12,Asia,South Korea,Asia,East Asia & Pacific,Eastern Asia,CorÈe du Sud
535368,130,5.5,6.25,0.794151372304469,AN,Benin City,NGA,1190000,12,Africa,Nigeria,Africa,Sub-Saharan Africa,Western Africa,Nigeria
859891,131,118,24.5,0.604385037765359,AN,Xiamen,CHN,2519000,12,Asia,China,Asia,East Asia & Pacific,Eastern Asia,RÈpublique populaire de Chine
826029,132,106.25,30.75,0.731956721481049,AN,Nanchong,CHN,2174000,12,Asia,China,Asia,East Asia & Pacific,Eastern Asia,RÈpublique populaire de Chine
822419,133,105,29.5,0.752699080064441,AN,Neijiang,CHN,1466000,12,Asia,China,Asia,East Asia & Pacific,Eastern Asia,RÈpublique populaire de Chine
844063,134,112.5,33,0.579762785385053,AN,Nanyang,CHN,1944000,12,Asia,China,Asia,East Asia & Pacific,Eastern Asia,RÈpublique populaire de Chine
867887,135,120.75,40.75,0.407264138317921,AN,Lianshan,CHN,2426000,12,Asia,China,Asia,East Asia & Pacific,Eastern Asia,RÈpublique populaire de Chine
870037,136,121.5,37.5,0.517175104017511,AN,Yantai,CHN,2116000,12,Asia,China,Asia,East Asia & Pacific,Eastern Asia,RÈpublique populaire de Chine
858491,137,117.5,35,0.536341993476857,AN,Zaozhuang,CHN,2145000,12,Asia,China,Asia,East Asia & Pacific,Eastern Asia,RÈpublique populaire de Chine
867128,138,120.5,31.25,0.606351977044886,AN,Suzhou,CHN,1650000,12,Asia,China,Asia,East Asia & Pacific,Eastern Asia,RÈpublique populaire de Chine
867128,138,120.5,31.25,0.606351977044886,AN,Suzhou,CHN,1964000,12,Asia,China,Asia,East Asia & Pacific,Eastern Asia,RÈpublique populaire de Chine
857767,139,117.25,34.25,0.556415566440785,AN,Xuzhou,CHN,2091000,12,Asia,China,Asia,East Asia & Pacific,Eastern Asia,RÈpublique populaire de Chine
866408,140,120.25,31.5,0.606913662318028,AN,Wuxi,CHN,1749000,12,Asia,China,Asia,East Asia & Pacific,Eastern Asia,RÈpublique populaire de Chine
884482,141,126.5,43.75,0.508614691990343,AN,Jilin,CHN,2396000,12,Asia,China,Asia,East Asia & Pacific,Eastern Asia,RÈpublique populaire de Chine
740951,142,76.75,30.75,0.331101742837663,AN,Chandigarh,IND,979000,11,Asia,India,Asia,South Asia,Southern Asia,Inde
735191,143,74.75,32.75,0.35759417958219,AN,Jammu,IND,791000,11,Asia,India,Asia,South Asia,Southern Asia,Inde
738736,144,76,17.75,0.499317176710589,AN,Solapur,IND,1057000,12,Asia,India,Asia,South Asia,Southern Asia,Inde
736581,145,75.25,19.75,0.431261127853456,AN,AurangƒÅbƒÅd,IND,1113000,12,Asia,India,Asia,South Asia,Southern Asia,Inde
732256,146,73.75,20,0.443057038835391,AN,Nasik,IND,1473000,12,Asia,India,Asia,South Asia,Southern Asia,Inde
784193,147,91.75,26.25,0.56381388149704,AN,Dispur,IND,16140,6,Asia,India,Asia,South Asia,Southern Asia,Inde
737348,148,75.5,31.25,0.332246845228259,AN,Jalandhar,IND,855000,11,Asia,India,Asia,South Asia,Southern Asia,Inde
755350,149,81.75,25.5,0.364819736318719,AN,Prayagraj,IND,1201000,12,Asia,India,Asia,South Asia,Southern Asia,Inde
746711,150,78.75,28.75,0.340197657178523,AN,Moradabad,IND,787000,11,Asia,India,Asia,South Asia,Southern Asia,Inde
743106,151,77.5,28.75,0.317070303915181,AN,Ghaziabad,IND,1341000,12,Asia,India,Asia,South Asia,Southern Asia,Inde
744542,152,78,27.25,0.320870782343925,AN,ƒÄgrƒÅ,IND,1592000,12,Asia,India,Asia,South Asia,Southern Asia,Inde
744545,153,78,28,0.319737008144853,AN,Aligarh,IND,805000,11,Asia,India,Asia,South Asia,Southern Asia,Inde
743828,154,77.75,29,0.324669874206214,AN,Meerut,IND,1398000,12,Asia,India,Asia,South Asia,Southern Asia,Inde
769042,155,86.5,23.75,0.442411776363963,AN,Dhanbad,IND,1246000,12,Asia,India,Asia,South Asia,Southern Asia,Inde
745259,156,78.25,26.25,0.332513643128826,AN,Gw√¢lior,IND,978000,11,Asia,India,Asia,South Asia,Southern Asia,Inde
730823,157,73.25,22.25,0.340358047596193,AN,Vadodara,IND,1756000,12,Asia,India,Asia,South Asia,Southern Asia,Inde
723613,158,70.75,22.25,0.340775872686539,AN,Rajkot,IND,1260000,12,Asia,India,Asia,South Asia,Southern Asia,Inde
356401,159,-56.5,-33.5,0.498096878894351,AN,Durazno,URY,34037,7,South America,Uruguay,Americas,Latin America & Caribbean,South America,Uruguay
250021,160,-93.5,48.5,0.652549463013808,AN,International Falls,USA,15240,6,North America,United States of America,Americas,North America,Northern America,…tats-Unis
251449,161,-93,45,0.590550980446014,AN,Saint Paul,USA,734854,11,North America,United States of America,Americas,North America,Northern America,…tats-Unis
206750,162,-108.5,45.75,0.512796583162113,AN,Billings,USA,104552,9,North America,United States of America,Americas,North America,Northern America,…tats-Unis
198826,163,-111.25,47.5,0.532901598648592,AN,Great Falls,USA,66558,8,North America,United States of America,Americas,North America,Northern America,…tats-Unis
190892,164,-114,46.75,0.570630226058491,AN,Missoula,USA,72856,8,North America,United States of America,Americas,North America,Northern America,…tats-Unis
227669,165,-101.25,48.25,0.564612945711071,AN,Minot,USA,39439,7,North America,United States of America,Americas,North America,Northern America,…tats-Unis
240642,166,-96.75,47,0.582013630054214,AN,Fargo,USA,162842,9,North America,United States of America,Americas,North America,Northern America,…tats-Unis
72540,167,-155,19.75,0.571509282245781,AN,Hilo,USA,52391,8,North America,United States of America,Americas,North America,Northern America,…tats-Unis
164937,168,-123,47,0.676632456029907,AN,Olympia,USA,156984,9,North America,United States of America,Americas,North America,Northern America,…tats-Unis
180802,169,-117.5,47.75,0.549479983747006,AN,Spokane,USA,347705,10,North America,United States of America,Americas,North America,Northern America,…tats-Unis
165653,170,-122.75,45.75,0.629453551757968,AN,Vancouver,USA,525802,11,North America,United States of America,Americas,North America,Northern America,…tats-Unis
197335,171,-111.75,35.25,0.365841786405354,AN,Flagstaff,USA,63993,8,North America,United States of America,Americas,North America,Northern America,…tats-Unis
199486,172,-111,32.25,0.294126460441586,AN,Tucson,USA,823000,11,North America,United States of America,Americas,North America,Northern America,…tats-Unis
174260,173,-119.75,34.5,0.277024247852916,AN,Santa Barbara,USA,181632,9,North America,United States of America,Americas,North America,Northern America,…tats-Unis
174269,174,-119.75,36.75,0.308841482136455,AN,Fresno,USA,616353,11,North America,United States of America,Americas,North America,Northern America,…tats-Unis
161307,175,-124.25,40.75,0.577472926089258,AN,Eureka,USA,42398,7,North America,United States of America,Americas,North America,Northern America,…tats-Unis
217537,176,-104.75,38.75,0.408853364318158,AN,Colorado Springs,USA,493654,10,North America,United States of America,Americas,North America,Northern America,…tats-Unis
174280,177,-119.75,39.5,0.401447246895369,AN,Reno,USA,328585,10,North America,United States of America,Americas,North America,Northern America,…tats-Unis
185821,178,-115.75,40.75,0.447606297407412,AN,Elko,USA,19252,6,North America,United States of America,Americas,North America,Northern America,…tats-Unis
211754,179,-106.75,35,0.324507460675456,AN,Albuquerque,USA,898642,11,North America,United States of America,Americas,North America,Northern America,…tats-Unis
164929,180,-123,45,0.593373451381922,AN,Salem,USA,229010,10,North America,United States of America,Americas,North America,Northern America,…tats-Unis
213227,181,-106.25,42.75,0.44923679090359,AN,Casper,USA,60791,8,North America,United States of America,Americas,North America,Northern America,…tats-Unis
243494,182,-95.75,39,0.497112975258267,AN,Topeka,USA,132091,9,North America,United States of America,Americas,North America,Northern America,…tats-Unis
247099,183,-94.5,39,0.517696272581816,AN,Kansas City,USA,1469000,12,North America,United States of America,Americas,North America,Northern America,…tats-Unis
242761,184,-96,36,0.471299786007766,AN,Tulsa,USA,946962,11,North America,United States of America,Americas,North America,Northern America,…tats-Unis
240628,185,-96.75,43.5,0.529427739424688,AN,Sioux Falls,USA,155724,9,North America,United States of America,Americas,North America,Northern America,…tats-Unis
249236,186,-93.75,32.5,0.508359743507974,AN,Shreveport,USA,248053,10,North America,United States of America,Americas,North America,Northern America,…tats-Unis
256438,187,-91.25,30.5,0.532324480795951,AN,Baton Rouge,USA,422072,10,North America,United States of America,Americas,North America,Northern America,…tats-Unis
239143,188,-97.25,32.75,0.454047297155767,AN,Fort Worth,USA,1440454,12,North America,United States of America,Americas,North America,Northern America,…tats-Unis
