"";"CANTVILLE";"LPRM_1";"LPRM_2";"LPRM_3";"LPRM_4";"LPRM_5";"LPRM_6";"LPRM_7";"LPRM_8";"LPRM_9";"LPRM_Z";"P13_POP_sup20";"LPRM_1_pct_POP_sup20";"LPRM_2_pct_POP_sup20";"LPRM_3_pct_POP_sup20";"LPRM_4_pct_POP_sup20";"LPRM_5_pct_POP_sup20";"LPRM_6_pct_POP_sup20";"LPRM_7_pct_POP_sup20";"LPRM_8_pct_POP_sup20";"LPRM_9_pct_POP_sup20";"LPRM_Z_pct_POP_sup20"
"27";"0203";10687,4322339045;5942,70833762312;1172,2325933529;5,06142815742225;69,3017392340586;167,41839441484;39,7361989732955;14,6201735270266;0;359,523818537838;18458,034917725;57,9012461594246;32,195780125632;6,35079843860962;0,0274212730660826;0,375455673060349;0,907021766732442;0,215278598997217;0,0792076382572398;0;1,94779032622044
"28";"0204";11621,2899909789;7460,20247570227;1250,0272999952;17,2532865724143;117,909794168267;298,044154507882;75,9660166135138;9,93317995150974;0;520,373768962242;21370,9999674522;54,3787843745169;34,9080646065419;5,8491755271114;0,080732238073515;0,551728016226858;1,39461960115016;0,355463088901825;0,0464797153462068;0;2,43495283213123
"29";"0205";11159,8402159536;7313,55130989865;1315,79321453529;8,04081632653061;77,535282337563;248,737123198009;107,187075803531;8,91998778798055;0;307,997159521581;20547,6021853627;54,312129051746;35,5932105552858;6,40363387740009;0,0391326260553096;0,377344673301083;1,21054087457076;0,521652477192139;0,0434113319282325;0;1,49894453252062
"30";"0206";10448,3463721769;6971,58173926399;1175,70985210464;8,05760122861918;81,6662398688934;177,66785668193;36,7170001381936;20,7861500915192;4,07874015748031;525,990811530304;19450,6023632425;53,7173408671501;35,8424978777973;6,04459353056585;0,0414259727186976;0,41986483679922;0,913431128578743;0,188770504134005;0,106866356647137;0,0209697369845381;2,70423918862438
"31";"0207";10142,6234709354;5956,29746837181;1240,44406395778;15,6002989072176;109,249403454034;246,356707868932;55,7829017489569;13,0225925622238;5,20009963573919;401,375963638232;18185,9529710803;55,7717458472723;32,7521877893539;6,82089118964712;0,085782135981686;0,600735103779078;1,35465382683378;0,30673620369339;0,0716079744786134;0,0285940453272287;2,20706588363287
"32";"0208";9408,9933407081;5153,08895307143;1074,80277566287;0;75,2217599450847;199,280391067144;62,2445773943627;0;0;408,036865156532;16381,6686630055;57,4361106567629;31,4564349888762;6,56100912411979;0;0,459182525861708;1,2164840784332;0,379964817228471;0;0;2,49081380871776
"33";"0209";6572,50730960778;4235,93099851737;788,169225664792;9,07279496787254;51,387326272357;136,614368314683;39,5504356432012;3,87027027027027;0;373,750276079382;12210,8530053377;53,825128406138;34,689886092853;6,45466148286497;0,0743010743304056;0,420833223116306;1,11879463502644;0,323895764087182;0,0316953309369826;0;3,06080399064672
"34";"0210";3850,0442100198;2583,83255513911;497,534116166458;0;36,1978828191653;51,1691747157643;24,0639166352662;5,01727398296646;0;7,9953772551088;7055,85450673364;54,5652437468144;36,6196971985926;7,05136586492315;0;0,513019121704117;0,725201670002292;0,341048934786016;0,0711079569197226;0;0,113315506257655
"35";"0211";8195,93919390712;5150,80209164175;1124,96712525729;30,5149443176908;86,4511237262369;242,707237493316;25,4035621043342;9,46087449271236;3,99040767386091;278,022707136782;15148,2592677511;54,1048251752288;34,0026005668336;7,42637886883949;0,201441920014226;0,570700053373667;1,60221206412813;0,167699546563845;0,062455192543829;0,0263423513113222;1,83534426116313
"36";"0212";10790,2748678432;7052,17478806538;1448,0243193262;9,84719238669781;102,559275002133;181,420015690898;61,6950890528772;0;0;265,097975641599;19911,093523009;54,1922765586637;35,4183198422326;7,27244999202522;0,0494558090208282;0,515086099533493;0,911150437223611;0,309852841490515;0;0;1,33140841981007
